"cluster_set","featset","focgene","subtype","sigma","C","Weight","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","prot_ctdc","PB2","H10N8",0.001,3,3,0.91616186900292,0.460610375794186,0.0070987233477464,0.0252505473723131
"70_7","prot_ctdc","PB2","H10N8",0.001,3,9,0.91616186900292,0.460610375794186,0.0070987233477464,0.0252505473723131
"70_7","prot_ctdc","PB2","H10N8",0.001,9,3,0.917103045473509,0.463810347235491,0.00666893340390679,0.0221667658389308
"70_7","prot_ctdc","PB2","H10N8",0.001,9,9,0.915691280767626,0.459140256012991,0.00779900774597605,0.0247121333534204
"70_7","prot_ctdc","PB2","H10N8",0.01,1,3,0.939713530802392,0.542240528028227,0.00837230366468138,0.0327917083207983
"70_7","prot_ctdc","PB2","H10N8",0.01,1,9,0.904854401335002,0.451471021126789,0.0156391350920716,0.0154346927541178
"70_7","prot_ctdc","PB2","H10N8",0.01,3,3,0.953373939646781,0.59552306130469,0.00851256350796443,0.0802649098977854
"70_7","prot_ctdc","PB2","H10N8",0.01,3,9,0.892126268947295,0.439649761723874,0.0133271677802674,0.0347553600491358
"70_7","prot_ctdc","PB2","H10N8",0.01,9,3,0.954315116117369,0.601213409152359,0.00917491336166423,0.08409890497143
"70_7","prot_ctdc","PB2","H10N8",0.01,9,9,0.914259491030455,0.51029310117501,0.0112508768552731,0.0520211732429845
"70_7","prot_ctdc","PB2","H10N8",0.1,1,3,0.952903351411487,0.604245209488743,0.00907659822463637,0.079337496112442
"70_7","prot_ctdc","PB2","H10N8",0.1,1,9,0.919931024892226,0.537949887904061,0.010061248698444,0.0498244741089509
"70_7","prot_ctdc","PB2","H10N8",0.1,3,3,0.951487136698651,0.608137769942807,0.00675000814998337,0.0487165671155801
"70_7","prot_ctdc","PB2","H10N8",0.1,3,9,0.924170769016827,0.555149002870473,0.00864025336290203,0.0434759433974286
"70_7","prot_ctdc","PB2","H10N8",0.1,9,3,0.947722430816298,0.611674459787363,0.0104057154439961,0.0639773372689991
"70_7","prot_ctdc","PB2","H10N8",0.1,9,9,0.928412738144903,0.557028477630787,0.0163071849501462,0.0635172516481132
"70_7","prot_ctdc","PB2","H16N3",0.001,1,3,0.912054311794181,0.45472793959372,0.00739528052553384,0.0455252015396053
"70_7","prot_ctdc","PB2","H16N3",0.001,1,9,0.91158149855541,0.453043439955392,0.00684565366678008,0.0449200207287843
"70_7","prot_ctdc","PB2","H16N3",0.001,3,3,0.912054311794181,0.45472793959372,0.00739528052553384,0.0455252015396053
"70_7","prot_ctdc","PB2","H16N3",0.001,3,9,0.91110532937004,0.451658199525995,0.00766510572599897,0.0451993389360775
"70_7","prot_ctdc","PB2","H16N3",0.001,9,3,0.919614878967125,0.473635927662385,0.0102232718173867,0.0602891098200365
"70_7","prot_ctdc","PB2","H16N3",0.001,9,9,0.874700792257075,0.418665924833496,0.0281505772340084,0.0260798999146929
"70_7","prot_ctdc","PB2","H16N3",0.01,1,3,0.946100305491555,0.575278140318787,0.00735583878860142,0.0584876958634021
"70_7","prot_ctdc","PB2","H16N3",0.01,1,9,0.877057094851629,0.419630782990655,0.0122089501300979,0.0269208377449528
"70_7","prot_ctdc","PB2","H16N3",0.01,3,3,0.954609833948819,0.614354432759847,0.00388512157464261,0.0470087954515295
"70_7","prot_ctdc","PB2","H16N3",0.01,3,9,0.901176240785945,0.472211416260258,0.0121494415969682,0.042100796529834
"70_7","prot_ctdc","PB2","H16N3",0.01,9,3,0.956975020553191,0.628058487019128,0.00421635079484198,0.0492307385747271
"70_7","prot_ctdc","PB2","H16N3",0.01,9,9,0.915842430326849,0.526443276660574,0.00921831310154737,0.0594747999058982
"70_7","prot_ctdc","PB2","H16N3",0.1,1,3,0.953192504073115,0.628079371847707,0.00772523021765081,0.0583664510998175
"70_7","prot_ctdc","PB2","H16N3",0.1,1,9,0.923411929074209,0.554789954696376,0.0103313177163528,0.0688927160228454
"70_7","prot_ctdc","PB2","H16N3",0.1,3,3,0.954608713538301,0.647255006582524,0.00612923830737076,0.069897525171211
"70_7","prot_ctdc","PB2","H16N3",0.1,3,9,0.923879140260388,0.550653239710128,0.00345188848294897,0.0543369765074209
"70_7","prot_ctdc","PB2","H16N3",0.1,9,3,0.953660856809633,0.6558040045811,0.0059597342345582,0.0622177232469066
"70_7","prot_ctdc","PB2","H16N3",0.1,9,9,0.93523002979235,0.595486839221001,0.00561387385128343,0.0521163306019946
"70_7","prot_ctdc","PB2","H3N8",0.001,1,3,0.914266086558278,0.479534642662512,0.0113173178319425,0.0808107716295109
"70_7","prot_ctdc","PB2","H3N8",0.001,1,9,0.914266086558278,0.479534642662512,0.0113173178319425,0.0808107716295109
"70_7","prot_ctdc","PB2","H3N8",0.001,3,3,0.914266086558278,0.479534642662512,0.0113173178319425,0.0808107716295109
"70_7","prot_ctdc","PB2","H3N8",0.001,3,9,0.913257257715696,0.476114168942709,0.0111221950992446,0.078661571957067
"70_7","prot_ctdc","PB2","H3N8",0.001,9,3,0.916282472075923,0.487106095006018,0.0133083054885992,0.0883675823294775
"70_7","prot_ctdc","PB2","H3N8",0.001,9,9,0.910234587690507,0.472558121363699,0.0113730499045079,0.078411747967156
"70_7","prot_ctdc","PB2","H3N8",0.01,1,3,0.936957738595018,0.557165893532148,0.00948378274535818,0.0753640334778001
"70_7","prot_ctdc","PB2","H3N8",0.01,1,9,0.890574510851589,0.443111054655754,0.0142790617806415,0.0475201783535406
"70_7","prot_ctdc","PB2","H3N8",0.01,3,3,0.952091443401267,0.618011497454255,0.00736805831978131,0.0823850004858555
"70_7","prot_ctdc","PB2","H3N8",0.01,3,9,0.890571966516551,0.463129211643721,0.0116137203333425,0.048397233291067
"70_7","prot_ctdc","PB2","H3N8",0.01,9,3,0.953602778413862,0.626577293361665,0.00635774293088281,0.0746934338896175
"70_7","prot_ctdc","PB2","H3N8",0.01,9,9,0.909730809352976,0.519802981566079,0.0117725663228332,0.0328959275973649
"70_7","prot_ctdc","PB2","H3N8",0.1,1,3,0.951080070223647,0.625315769491296,0.00556765789748159,0.0649490756907505
"70_7","prot_ctdc","PB2","H3N8",0.1,1,9,0.918301401928606,0.552168590766623,0.0103865106028119,0.0409561107805592
"70_7","prot_ctdc","PB2","H3N8",0.1,3,3,0.947552349693408,0.623387146265201,0.00417298967889761,0.046803344471563
"70_7","prot_ctdc","PB2","H3N8",0.1,3,9,0.916277383405847,0.535079968423199,0.0121104938973398,0.0770619869656767
"70_7","prot_ctdc","PB2","H3N8",0.1,9,3,0.94503345800575,0.611511540596337,0.00483550355204891,0.0432503499847641
"70_7","prot_ctdc","PB2","H3N8",0.1,9,9,0.914767320560771,0.524621866608242,0.0116862363584767,0.0817922949358337
"70_7","prot_ctdc","PB2","H4N6",0.001,1,3,0.917417060111641,0.499564580401557,0.0128041743795467,0.0759111737211179
"70_7","prot_ctdc","PB2","H4N6",0.001,1,9,0.917417060111641,0.499564580401557,0.0128041743795467,0.0759111737211179
"70_7","prot_ctdc","PB2","H4N6",0.001,3,3,0.917417060111641,0.499564580401557,0.0128041743795467,0.0759111737211179
"70_7","prot_ctdc","PB2","H4N6",0.001,3,9,0.917417060111641,0.499564580401557,0.0128041743795467,0.0759111737211179
"70_7","prot_ctdc","PB2","H4N6",0.001,9,3,0.917920838449173,0.501073290954508,0.0119301415892363,0.0732110468956728
"70_7","prot_ctdc","PB2","H4N6",0.001,9,9,0.916409503436578,0.495985614982211,0.0126833330007446,0.0753765685265492
"70_7","prot_ctdc","PB2","H4N6",0.01,1,3,0.932521549814564,0.54660392631028,0.0112177744502785,0.0749224290218179
"70_7","prot_ctdc","PB2","H4N6",0.01,1,9,0.906847841221219,0.477115178668361,0.00534440230188064,0.0572318416790193
"70_7","prot_ctdc","PB2","H4N6",0.01,3,3,0.953172664329203,0.634900908810423,0.00900865969960679,0.0834808014966054
"70_7","prot_ctdc","PB2","H4N6",0.01,3,9,0.893245826107869,0.468651444508542,0.0129796837704613,0.0305829033019042
"70_7","prot_ctdc","PB2","H4N6",0.01,9,3,0.955187777679329,0.646013962406969,0.00914181155128683,0.0832986131205771
"70_7","prot_ctdc","PB2","H4N6",0.01,9,9,0.915918382846221,0.541761521313878,0.0100842369958402,0.0338547249240315
"70_7","prot_ctdc","PB2","H4N6",0.1,1,3,0.953677708441452,0.644949134517401,0.00806844063991801,0.0826807172515298
"70_7","prot_ctdc","PB2","H4N6",0.1,1,9,0.923471260585041,0.576577451070057,0.010993561297745,0.043963480772111
"70_7","prot_ctdc","PB2","H4N6",0.1,3,3,0.947633634165791,0.620278263654547,0.0037321105135843,0.0586420332588829
"70_7","prot_ctdc","PB2","H4N6",0.1,3,9,0.924476285710669,0.579572082719774,0.00847883235916857,0.0341742267008659
"70_7","prot_ctdc","PB2","H4N6",0.1,9,3,0.948646253939724,0.646915807829515,0.00802745005062536,0.0541275815089134
"70_7","prot_ctdc","PB2","H4N6",0.1,9,9,0.92145361568548,0.561256909821524,0.0115654882541282,0.0530696993729297
"70_7","prot_ctdc","PB2","H4N8",0.001,1,3,0.909604158963844,0.44489092947851,0.00519282838401747,0.0120554960200119
"70_7","prot_ctdc","PB2","H4N8",0.001,1,9,0.909604158963844,0.44489092947851,0.00519282838401747,0.0120554960200119
"70_7","prot_ctdc","PB2","H4N8",0.001,3,3,0.909604158963844,0.44489092947851,0.00519282838401747,0.0120554960200119
"70_7","prot_ctdc","PB2","H4N8",0.001,3,9,0.908184598837014,0.440144524324655,0.00396743518712023,0.0131475794512109
"70_7","prot_ctdc","PB2","H4N8",0.001,9,3,0.918594332963598,0.468886272763124,0.010700949595211,0.0317556303212394
"70_7","prot_ctdc","PB2","H4N8",0.001,9,9,0.885924282657166,0.41808182838526,0.0322237959685915,0.0380745774084166
"70_7","prot_ctdc","PB2","H4N8",0.01,1,3,0.946994498784355,0.572648090225356,0.00359056261627107,0.0298429400888048
"70_7","prot_ctdc","PB2","H4N8",0.01,1,9,0.883098607329726,0.440550176764719,0.020695293119961,0.0479118622303306
"70_7","prot_ctdc","PB2","H4N8",0.01,3,3,0.95504352794864,0.611806508971261,0.00599881749443053,0.0740347819018428
"70_7","prot_ctdc","PB2","H4N8",0.01,3,9,0.902499635866582,0.49185839550548,0.0223813497936658,0.0538774380531559
"70_7","prot_ctdc","PB2","H4N8",0.01,9,3,0.9559902748367,0.615366816148656,0.00698836694779301,0.0778187282708065
"70_7","prot_ctdc","PB2","H4N8",0.01,9,9,0.918598814605671,0.544493031613947,0.015382650700446,0.0479478292628463
"70_7","prot_ctdc","PB2","H4N8",0.1,1,3,0.950780365926075,0.622731352811524,0.00656558173832046,0.0512866199236153
"70_7","prot_ctdc","PB2","H4N8",0.1,1,9,0.921430091985704,0.55579341460353,0.0127516760735307,0.0366436419137794
"70_7","prot_ctdc","PB2","H4N8",0.1,3,3,0.953617245358699,0.645045891845808,0.0068435127084863,0.0496650342077877
"70_7","prot_ctdc","PB2","H4N8",0.1,3,9,0.923799760232149,0.556863087922809,0.00744018852545146,0.0132820203838365
"70_7","prot_ctdc","PB2","H4N8",0.1,9,3,0.95314331170941,0.655928660784971,0.00828864942807161,0.060827405611036
"70_7","prot_ctdc","PB2","H4N8",0.1,9,9,0.934216216821844,0.595535692666628,0.00260794471701309,0.0210734847784842
"70_7","prot_ctdc","PB2","H5N1",0.001,1,3,0.922305764411028,0.487219960435464,0.0131429680221824,0.060710670820106
"70_7","prot_ctdc","PB2","H5N1",0.001,1,9,0.921303258145363,0.483022496115362,0.0118353072211705,0.0539084673521113
"70_7","prot_ctdc","PB2","H5N1",0.001,3,3,0.921303258145363,0.483022496115362,0.0118353072211705,0.0539084673521113
"70_7","prot_ctdc","PB2","H5N1",0.001,3,9,0.903759398496241,0.468282876769587,0.00653554125834852,0.0464049210872779
"70_7","prot_ctdc","PB2","H5N1",0.001,9,3,0.947368421052632,0.591611123089487,0.00954357532063146,0.0556987270974245
"70_7","prot_ctdc","PB2","H5N1",0.001,9,9,0.898245614035088,0.487172518631236,0.0143537053265928,0.0336783116421073
"70_7","prot_ctdc","PB2","H5N1",0.01,1,3,0.963408521303258,0.674689560965798,0.00629067689123366,0.060528038993134
"70_7","prot_ctdc","PB2","H5N1",0.01,1,9,0.904260651629073,0.496094095631456,0.01528616609722,0.0442689272849836
"70_7","prot_ctdc","PB2","H5N1",0.01,3,3,0.966917293233083,0.697682289859036,0.00598362726130995,0.0590299987817899
"70_7","prot_ctdc","PB2","H5N1",0.01,3,9,0.940852130325814,0.625334112154713,0.0126062920701346,0.0458945402687453
"70_7","prot_ctdc","PB2","H5N1",0.01,9,3,0.965914786967419,0.690769339237605,0.00488561120040548,0.050645907396361
"70_7","prot_ctdc","PB2","H5N1",0.01,9,9,0.941353383458647,0.62591053123131,0.0129746156446564,0.0396200693936171
"70_7","prot_ctdc","PB2","H5N1",0.1,1,3,0.964411027568922,0.712896148420859,0.00543345448337812,0.036543596195744
"70_7","prot_ctdc","PB2","H5N1",0.1,1,9,0.946867167919799,0.642879092952639,0.0103942061921442,0.0402245873352495
"70_7","prot_ctdc","PB2","H5N1",0.1,3,3,0.963408521303258,0.707673329178092,0.00964179652214102,0.041176048256361
"70_7","prot_ctdc","PB2","H5N1",0.1,3,9,0.947869674185464,0.646190098959617,0.0120717740138269,0.0567216251853852
"70_7","prot_ctdc","PB2","H5N1",0.1,9,3,0.966416040100251,0.726686495895526,0.00842493048319378,0.0530655307059501
"70_7","prot_ctdc","PB2","H5N1",0.1,9,9,0.94937343358396,0.645061738476114,0.00739242165601636,0.0245632971684
"70_7","prot_ctdc","PB2","H5N6",0.001,1,3,0.913459327724093,0.473900066309862,0.019488382562815,0.0911713930437965
"70_7","prot_ctdc","PB2","H5N6",0.001,1,9,0.913459327724093,0.473900066309862,0.019488382562815,0.0911713930437965
"70_7","prot_ctdc","PB2","H5N6",0.001,3,3,0.913459327724093,0.473900066309862,0.019488382562815,0.0911713930437965
"70_7","prot_ctdc","PB2","H5N6",0.001,3,9,0.913459327724093,0.473900066309862,0.019488382562815,0.0911713930437965
"70_7","prot_ctdc","PB2","H5N6",0.001,9,3,0.91582116366682,0.483347199934428,0.0217353782913653,0.099900672620516
"70_7","prot_ctdc","PB2","H5N6",0.001,9,9,0.899273804865499,0.440692569030833,0.0147540241026303,0.0671030164330326
"70_7","prot_ctdc","PB2","H5N6",0.01,1,3,0.932370784429,0.536111529874053,0.022778854735579,0.111797754778819
"70_7","prot_ctdc","PB2","H5N6",0.01,1,9,0.880848558760987,0.426066488787734,0.00799230407512591,0.0321590515778449
"70_7","prot_ctdc","PB2","H5N6",0.01,3,3,0.948454293275698,0.587325291729435,0.00781594520891995,0.0641891206307171
"70_7","prot_ctdc","PB2","H5N6",0.01,3,9,0.879428988064246,0.429710775609424,0.00921905392075046,0.0414058185141679
"70_7","prot_ctdc","PB2","H5N6",0.01,9,3,0.951290057582759,0.600637733320962,0.00870585753673322,0.0652394085894411
"70_7","prot_ctdc","PB2","H5N6",0.01,9,9,0.904009737847193,0.49513606051511,0.0121132951398042,0.0533617830489104
"70_7","prot_ctdc","PB2","H5N6",0.1,1,3,0.947981469467017,0.609066166492726,0.0111555524261197,0.0730172309266971
"70_7","prot_ctdc","PB2","H5N6",0.1,1,9,0.912048683316813,0.522839784315384,0.0172299674901513,0.079293439610441
"70_7","prot_ctdc","PB2","H5N6",0.1,3,3,0.947508661513201,0.60938463720169,0.00799807383335548,0.0590778635405014
"70_7","prot_ctdc","PB2","H5N6",0.1,3,9,0.911575880647952,0.510857156221125,0.0118635528505438,0.0676553467855521
"70_7","prot_ctdc","PB2","H5N6",0.1,9,3,0.941829284740495,0.591692267015825,0.0153813637037756,0.093638904925675
"70_7","prot_ctdc","PB2","H5N6",0.1,9,9,0.916782428327022,0.526608293505573,0.00983470554282338,0.0650657734513843
"70_7","prot_ctdc","PB2","H7N3",0.001,1,3,0.925148174340269,0.514626177564018,0.00934545098818228,0.0663543772670231
"70_7","prot_ctdc","PB2","H7N3",0.001,1,9,0.925148174340269,0.514626177564018,0.00934545098818228,0.0663543772670231
"70_7","prot_ctdc","PB2","H7N3",0.001,3,3,0.925148174340269,0.514626177564018,0.00934545098818228,0.0663543772670231
"70_7","prot_ctdc","PB2","H7N3",0.001,3,9,0.924648174340269,0.512872673405371,0.00958632735190348,0.0650444894231407
"70_7","prot_ctdc","PB2","H7N3",0.001,9,3,0.925148174340269,0.514626177564018,0.00934545098818228,0.0663543772670231
"70_7","prot_ctdc","PB2","H7N3",0.001,9,9,0.925148174340269,0.514626177564018,0.00934545098818228,0.0663543772670231
"70_7","prot_ctdc","PB2","H7N3",0.01,1,3,0.934634477239736,0.54463941389036,0.0113273497024715,0.0879123697649088
"70_7","prot_ctdc","PB2","H7N3",0.01,1,9,0.920151908785251,0.502254850844306,0.0132641181928235,0.069407820736025
"70_7","prot_ctdc","PB2","H7N3",0.01,3,3,0.953589657696555,0.624588544322612,0.00743323916103894,0.0746572570197857
"70_7","prot_ctdc","PB2","H7N3",0.01,3,9,0.903704222031985,0.483174521463363,0.00698135022743435,0.035741829906679
"70_7","prot_ctdc","PB2","H7N3",0.01,9,3,0.959080935720401,0.655703484292456,0.00802060082521123,0.0814750466876751
"70_7","prot_ctdc","PB2","H7N3",0.01,9,9,0.91265815560601,0.519446820720041,0.0175004636006491,0.0562180704073952
"70_7","prot_ctdc","PB2","H7N3",0.1,1,3,0.959078448158211,0.669116840710201,0.00946340806882984,0.0915332801527874
"70_7","prot_ctdc","PB2","H7N3",0.1,1,9,0.922144464708875,0.54477320836632,0.00866607501191388,0.0351900436382636
"70_7","prot_ctdc","PB2","H7N3",0.1,3,3,0.951599614148708,0.63118945028229,0.00694289634582188,0.0689376999617028
"70_7","prot_ctdc","PB2","H7N3",0.1,3,9,0.928634502053324,0.574785971573026,0.00500815407979592,0.0233462710290909
"70_7","prot_ctdc","PB2","H7N3",0.1,9,3,0.94810460167988,0.616621770282509,0.0104922628190415,0.0841874816306902
"70_7","prot_ctdc","PB2","H7N3",0.1,9,9,0.926639477177703,0.550669849018791,0.00558942440742651,0.0358130797895243
"70_7","prot_ctdc","PB2","H7N4",0.001,1,3,0.918746936880843,0.493305264934565,0.016447113862656,0.0498814091136679
"70_7","prot_ctdc","PB2","H7N4",0.001,1,9,0.918746936880843,0.493305264934565,0.016447113862656,0.0498814091136679
"70_7","prot_ctdc","PB2","H7N4",0.001,3,3,0.918746936880843,0.493305264934565,0.016447113862656,0.0498814091136679
"70_7","prot_ctdc","PB2","H7N4",0.001,3,9,0.917789993604915,0.489368486803,0.0155196490075476,0.0455458183369351
"70_7","prot_ctdc","PB2","H7N4",0.001,9,3,0.920658534094719,0.500988102873962,0.0177387474171454,0.0556838147505587
"70_7","prot_ctdc","PB2","H7N4",0.001,9,9,0.910143604749412,0.486144819884044,0.0181909366706403,0.0588231282082831
"70_7","prot_ctdc","PB2","H7N4",0.01,1,3,0.93834478728011,0.563919098203794,0.0139570017609445,0.0599468470328653
"70_7","prot_ctdc","PB2","H7N4",0.01,1,9,0.900571910036575,0.482144836691001,0.0196262915599857,0.0524210806518043
"70_7","prot_ctdc","PB2","H7N4",0.01,3,3,0.953636401153027,0.626009071135411,0.0114123732689197,0.0717931319539789
"70_7","prot_ctdc","PB2","H7N4",0.01,3,9,0.893887037656077,0.472969319114849,0.012331533475107,0.0229719596611374
"70_7","prot_ctdc","PB2","H7N4",0.01,9,3,0.955070665921044,0.633070231927403,0.00961356872958461,0.0638944118888032
"70_7","prot_ctdc","PB2","H7N4",0.01,9,9,0.918259299675629,0.551435797818818,0.0132453912438187,0.0598402296328093
"70_7","prot_ctdc","PB2","H7N4",0.1,1,3,0.953619228379729,0.64532772737778,0.0109745706302713,0.0761774068003303
"70_7","prot_ctdc","PB2","H7N4",0.1,1,9,0.925898815040304,0.578010742054713,0.0130455261213714,0.0333813459808506
"70_7","prot_ctdc","PB2","H7N4",0.1,3,3,0.952674873724252,0.642989182386239,0.00819123336633055,0.0614611259490599
"70_7","prot_ctdc","PB2","H7N4",0.1,3,9,0.922552947581527,0.554700032836843,0.011235107591724,0.0297016450896391
"70_7","prot_ctdc","PB2","H7N4",0.1,9,3,0.949332443010888,0.636959337033217,0.00704477048580514,0.048556790506001
"70_7","prot_ctdc","PB2","H7N4",0.1,9,9,0.931165420634225,0.582675137041601,0.00596793339090258,0.0302094797450848
"70_7","prot_ctdc","PB2","H7N7",0.001,1,3,0.921367157382522,0.508399237442247,0.0097925125642315,0.0594550451702279
"70_7","prot_ctdc","PB2","H7N7",0.001,1,9,0.921367157382522,0.508399237442247,0.0097925125642315,0.0594550451702279
"70_7","prot_ctdc","PB2","H7N7",0.001,3,3,0.921367157382522,0.508399237442247,0.0097925125642315,0.0594550451702279
"70_7","prot_ctdc","PB2","H7N7",0.001,3,9,0.920420410494462,0.504849415559394,0.00922414037203418,0.0566596230549923
"70_7","prot_ctdc","PB2","H7N7",0.001,9,3,0.921841091031811,0.510329250794361,0.0102933633476277,0.0600871595198341
"70_7","prot_ctdc","PB2","H7N7",0.001,9,9,0.894355148258388,0.453616242448408,0.0367573277185593,0.0514636092801773
"70_7","prot_ctdc","PB2","H7N7",0.01,1,3,0.936530825274428,0.561810119570968,0.0156116349661264,0.0884800197125786
"70_7","prot_ctdc","PB2","H7N7",0.01,1,9,0.891519373268437,0.4692517993021,0.0234147449634804,0.0462228574056121
"70_7","prot_ctdc","PB2","H7N7",0.01,3,3,0.953576798805115,0.629502717148015,0.00461183510655239,0.0454094180693245
"70_7","prot_ctdc","PB2","H7N7",0.01,3,9,0.893881166705562,0.485074349794547,0.0280686799178449,0.075466974018924
"70_7","prot_ctdc","PB2","H7N7",0.01,9,3,0.956420406023465,0.647165794710774,0.0063856138433571,0.0600050659307759
"70_7","prot_ctdc","PB2","H7N7",0.01,9,9,0.915206019941764,0.545056077831743,0.019766629731757,0.0550467811871116
"70_7","prot_ctdc","PB2","H7N7",0.1,1,3,0.953575683717212,0.638055620524316,0.00491435148991489,0.0432035765500135
"70_7","prot_ctdc","PB2","H7N7",0.1,1,9,0.927987668458445,0.595328296084162,0.0163438190908395,0.0519031384790783
"70_7","prot_ctdc","PB2","H7N7",0.1,3,3,0.948845310508469,0.631738214151933,0.00537921579848292,0.0345364466383577
"70_7","prot_ctdc","PB2","H7N7",0.1,3,9,0.925146312706363,0.580011862951957,0.0161621676947182,0.055413000384092
"70_7","prot_ctdc","PB2","H7N7",0.1,9,3,0.946475636939408,0.623185164138798,0.00484498971379134,0.0360371986819049
"70_7","prot_ctdc","PB2","H7N7",0.1,9,9,0.924207414014547,0.569479112523653,0.0163059614337448,0.0589078881971346
"70_7","prot_ctdc","PB2","H7N9",0.001,1,3,0.976154967122554,0,0.0011155160237243,0
"70_7","prot_ctdc","PB2","H7N9",0.001,1,9,0.928444769941336,0.161521335880325,0.0131449584758917,0.0741629732672919
"70_7","prot_ctdc","PB2","H7N9",0.001,3,3,0.976154967122554,0,0.0011155160237243,0
"70_7","prot_ctdc","PB2","H7N9",0.001,3,9,0.928444769941336,0.161521335880325,0.0131449584758917,0.0741629732672919
"70_7","prot_ctdc","PB2","H7N9",0.001,9,3,0.976154967122554,0,0.0011155160237243,0
"70_7","prot_ctdc","PB2","H7N9",0.001,9,9,0.931548229788982,0.174965133101318,0.0174471605943865,0.0999480588057513
"70_7","prot_ctdc","PB2","H7N9",0.01,1,3,0.976154967122554,0,0.0011155160237243,0
"70_7","prot_ctdc","PB2","H7N9",0.01,1,9,0.93465572009493,0.179313914765031,0.0199337522557912,0.104478156090569
"70_7","prot_ctdc","PB2","H7N9",0.01,3,3,0.976154967122554,0,0.0011155160237243,0
"70_7","prot_ctdc","PB2","H7N9",0.01,3,9,0.953861688511646,0.168595389917386,0.0112022624580768,0.115334207031388
"70_7","prot_ctdc","PB2","H7N9",0.01,9,3,0.974599210217959,-0.00265875817112117,0.00282757862525643,0.00388718538230335
"70_7","prot_ctdc","PB2","H7N9",0.01,9,9,0.958530284164698,0.238412737063275,0.00914730511280194,0.0562141729498956
"70_7","prot_ctdc","PB2","H7N9",0.1,1,3,0.973564293547424,-0.00384845556371041,0.00423711796782263,0.0063207857376174
"70_7","prot_ctdc","PB2","H7N9",0.1,1,9,0.958005434337522,0.271842299498771,0.00942610550497936,0.13496248801277
"70_7","prot_ctdc","PB2","H7N9",0.1,3,3,0.971490401927804,0.0822015025141786,0.00446809529759291,0.0819265287117707
"70_7","prot_ctdc","PB2","H7N9",0.1,3,9,0.95645905633374,0.2150019707237,0.0090256492023769,0.14694992201489
"70_7","prot_ctdc","PB2","H7N9",0.1,9,3,0.969945390593661,0.182227943396254,0.00762685456732719,0.159309910736166
"70_7","prot_ctdc","PB2","H7N9",0.1,9,9,0.956978529898159,0.157464449044931,0.0067053391625099,0.0809122221294365
"70_7","prot_ctdc","PB2","H8N4",0.001,1,3,0.908063068878026,0.440568424325738,0.00685534624429497,0.0477310632724008
"70_7","prot_ctdc","PB2","H8N4",0.001,1,9,0.907592480642732,0.439003411351081,0.00629252909141416,0.0446438454261469
"70_7","prot_ctdc","PB2","H8N4",0.001,3,3,0.908063068878026,0.440568424325738,0.00685534624429497,0.0477310632724008
"70_7","prot_ctdc","PB2","H8N4",0.001,3,9,0.905706792820166,0.432887335074686,0.00466586561540104,0.0399397691371725
"70_7","prot_ctdc","PB2","H8N4",0.001,9,3,0.914663523324491,0.453346080372864,0.00630695293590981,0.0505121754037701
"70_7","prot_ctdc","PB2","H8N4",0.001,9,9,0.877886472346198,0.396055223733855,0.0293559544396306,0.0440395866769857
"70_7","prot_ctdc","PB2","H8N4",0.01,1,3,0.944369468649229,0.563611113673798,0.00917839253987092,0.0675816707571895
"70_7","prot_ctdc","PB2","H8N4",0.01,1,9,0.872701164715853,0.407587660841992,0.00927452256233521,0.0274110455059156
"70_7","prot_ctdc","PB2","H8N4",0.01,3,3,0.953790122873718,0.604420073109543,0.00572953909456291,0.0687768694445374
"70_7","prot_ctdc","PB2","H8N4",0.01,3,9,0.889218451785906,0.449139003416818,0.0140163494944836,0.0252138227523523
"70_7","prot_ctdc","PB2","H8N4",0.01,9,3,0.954733524347783,0.611247393026628,0.00737757932096714,0.0836893019971314
"70_7","prot_ctdc","PB2","H8N4",0.01,9,9,0.911845569540542,0.509605720315304,0.0137292106081663,0.0333527059392275
"70_7","prot_ctdc","PB2","H8N4",0.1,1,3,0.950962153950299,0.621224843678566,0.00515890975482654,0.0563256591440377
"70_7","prot_ctdc","PB2","H8N4",0.1,1,9,0.915139681939951,0.530159742541836,0.0215235557473971,0.0747329371699379
"70_7","prot_ctdc","PB2","H8N4",0.1,3,3,0.946247382078751,0.602258106663603,0.00614742701333564,0.056708344557637
"70_7","prot_ctdc","PB2","H8N4",0.1,3,9,0.922677977975614,0.558627192706476,0.0242364568811609,0.0911704267609561
"70_7","prot_ctdc","PB2","H8N4",0.1,9,3,0.944363919259662,0.615531745752893,0.0104936505196352,0.0547866890750309
"70_7","prot_ctdc","PB2","H8N4",0.1,9,9,0.925976524639027,0.55514676077624,0.0150642686708667,0.0662642893810658
"70_7","prot_ctdc","PB2","H9N2",0.001,1,3,0.919813344248874,0.508554273062028,0.0194495286167065,0.116275603558816
"70_7","prot_ctdc","PB2","H9N2",0.001,1,9,0.919240278346296,0.507002951361045,0.020418929573967,0.119165896740174
"70_7","prot_ctdc","PB2","H9N2",0.001,3,3,0.919813344248874,0.508554273062028,0.0194495286167065,0.116275603558816
"70_7","prot_ctdc","PB2","H9N2",0.001,3,9,0.906077773229636,0.519016809712791,0.00949468131861717,0.0610668270956154
"70_7","prot_ctdc","PB2","H9N2",0.001,9,3,0.921530904625461,0.510883237615181,0.0209358815469352,0.11695641015975
