"cluster_set","featset","focgene","subtype","min.node.size","splitrule","mtry","Accuracy","Kappa","AccuracySD","KappaSD"
"60_6","nuc_2mer","HA","H4N8","45","gini",4,0.947549019607843,0.464710750957364,0.00926038055494296,0.109695481767194
"60_6","nuc_2mer","HA","H5N1","5","gini",4,0.974273467898833,0.615300852773894,0.00593637523626352,0.0796172197197243
"60_6","nuc_2mer","HA","H5N1","25","gini",4,0.973495257782101,0.607016637743159,0.0051056511447834,0.0707651279404216
"60_6","nuc_2mer","HA","H5N1","45","gini",4,0.971932757782101,0.602039672167388,0.00644609021121025,0.0803154566505745
"60_6","nuc_2mer","HA","H5N6","5","gini",4,0.943682310469314,0.396914965085257,0.00941401069343344,0.0998976212484973
"60_6","nuc_2mer","HA","H5N6","25","gini",4,0.939350180505415,0.386666965427997,0.0115297613160081,0.0945960199193325
"60_6","nuc_2mer","HA","H5N6","45","gini",4,0.937184115523466,0.406962174328406,0.00703739663885122,0.0440530067561724
"60_6","nuc_2mer","HA","H7N3","5","gini",4,0.954030122476001,0.376388119091495,0.00621245950090311,0.12336836281717
"60_6","nuc_2mer","HA","H7N3","25","gini",4,0.951022603679009,0.385144472417677,0.00591413061013742,0.107670220079605
"60_6","nuc_2mer","HA","H7N3","45","gini",4,0.944984781851713,0.393509882201315,0.00686708264715776,0.105542886907863
"60_6","nuc_2mer","HA","H7N4","5","gini",4,0.956779991169519,0.450985093980359,0.00562403602719564,0.0730726640075468
"60_6","nuc_2mer","HA","H7N4","25","gini",4,0.953180271667143,0.4647181508337,0.00756341537924175,0.0778319070676331
"60_6","nuc_2mer","HA","H7N4","45","gini",4,0.944528997740436,0.432140591176696,0.00741968215600461,0.0740880815241946
"60_6","nuc_2mer","HA","H7N7","5","gini",4,0.955281531478397,0.406586794948781,0.0107896675206773,0.190473301133042
"60_6","nuc_2mer","HA","H7N7","25","gini",4,0.950150593645656,0.40014350609063,0.00879844439958993,0.142992450832527
"60_6","nuc_2mer","HA","H7N7","45","gini",4,0.942075805617025,0.36793550900818,0.00879088840852988,0.131912305402104
"60_6","nuc_2mer","HA","H7N9","5","gini",4,0.956973702326862,0.0849308269130852,0.0113066440684719,0.105522779507749
"60_6","nuc_2mer","HA","H7N9","25","gini",4,0.952520996833265,0.121468112624129,0.0139909613149616,0.146502671276192
"60_6","nuc_2mer","HA","H7N9","45","gini",4,0.946592317224287,0.127916948528191,0.0154187133706142,0.154086795265454
"60_6","nuc_2mer","HA","H8N4","5","gini",4,0.954210803689065,0.400353172193459,0.00663793430312809,0.119780046795211
"60_6","nuc_2mer","HA","H8N4","25","gini",4,0.95203162055336,0.40319208392572,0.0101078253153857,0.165494166472459
"60_6","nuc_2mer","HA","H8N4","45","gini",4,0.943309617918314,0.371504028369664,0.010502164630346,0.139128779362444
"60_6","nuc_2mer","HA","H9N2","5","gini",4,0.964574237954769,0.481792193949448,0.00883254783949983,0.196143481867064
"60_6","nuc_2mer","HA","H9N2","25","gini",4,0.960145526057031,0.455289130923911,0.0116922005909204,0.207909765056246
"60_6","nuc_2mer","HA","H9N2","45","gini",4,0.95483185840708,0.425728259219279,0.013403735089124,0.211830004477004
"60_6","nuc_3mer","HA","H10N8","5","gini",8,0.959259244299549,0.4389938604439,0.0105048521706255,0.126208726334141
"60_6","nuc_3mer","HA","H10N8","25","gini",8,0.958529336526163,0.459739027013856,0.0102599759874136,0.1466088500462
"60_6","nuc_3mer","HA","H10N8","45","gini",8,0.957804698845004,0.482279681916705,0.00991978143343079,0.135826265061243
"60_6","nuc_3mer","HA","H16N3","5","gini",8,0.961419866708981,0.555079921576323,0.011117262070174,0.131334587855149
"60_6","nuc_3mer","HA","H16N3","25","gini",8,0.957061500437572,0.540753840536906,0.011318734698583,0.11943560795491
"60_6","nuc_3mer","HA","H16N3","45","gini",8,0.955601665656886,0.530798424004558,0.010098676607373,0.10980037954594
"60_6","nuc_3mer","HA","H3N8","5","gini",8,0.956579462239365,0.482919402568717,0.00684879595875131,0.0902040297774717
"60_6","nuc_3mer","HA","H3N8","25","gini",8,0.954335066241825,0.477332609238147,0.00560713464827117,0.0775637306035705
"60_6","nuc_3mer","HA","H3N8","45","gini",8,0.952099055285371,0.480075147763471,0.00306385010642067,0.0418520338776223
"60_6","nuc_3mer","HA","H4N6","5","gini",8,0.953161478599222,0.464602649710925,0.00730837979033355,0.0800878178453796
"60_6","nuc_3mer","HA","H4N6","25","gini",8,0.94925826848249,0.454232505873912,0.00916139445696132,0.0474365694273843
"60_6","nuc_3mer","HA","H4N6","45","gini",8,0.94847701848249,0.467065617418759,0.0101152795219487,0.0591697693392373
"60_6","nuc_3mer","HA","H4N8","5","gini",8,0.960855119825708,0.546768369280269,0.00767393243025931,0.110593628004336
"60_6","nuc_3mer","HA","H4N8","25","gini",8,0.957908496732026,0.531393359187209,0.00555480792953179,0.101863342039841
"60_6","nuc_3mer","HA","H4N8","45","gini",8,0.957908496732026,0.557128569053768,0.00554575500402376,0.0673625957270895
"60_6","nuc_3mer","HA","H5N1","5","gini",8,0.971938837548638,0.61039491283366,0.00749471799388752,0.105802844899906
"60_6","nuc_3mer","HA","H5N1","25","gini",8,0.970382417315175,0.604516238827043,0.00895643970256828,0.116910164888098
"60_6","nuc_3mer","HA","H5N1","45","gini",8,0.969604207198444,0.598811996151477,0.00968273446806839,0.126453569358594
"60_6","nuc_3mer","HA","H5N6","5","gini",8,0.954512635379061,0.503317375462338,0.00748607991094865,0.110621210343123
"60_6","nuc_3mer","HA","H5N6","25","gini",8,0.956678700361011,0.532898047843553,0.0080724475722014,0.0937542120353976
"60_6","nuc_3mer","HA","H5N6","45","gini",8,0.955234657039711,0.534674134673516,0.00831109345358944,0.102914104946276
"60_6","nuc_3mer","HA","H7N3","5","gini",8,0.963815907693763,0.507933333359195,0.0105590103967086,0.152596180774098
"60_6","nuc_3mer","HA","H7N3","25","gini",8,0.962309311013382,0.506665134113581,0.0110172643482341,0.15341189801427
"60_6","nuc_3mer","HA","H7N3","45","gini",8,0.960805551614886,0.502717182164357,0.01020082703958,0.145212599496313
"60_6","nuc_3mer","HA","H7N4","5","gini",8,0.958927875749942,0.486591179452618,0.00552411573515408,0.0954971966942494
"60_6","nuc_3mer","HA","H7N4","25","gini",8,0.956774796769083,0.49844639807927,0.00249388028227149,0.0561675958813228
"60_6","nuc_3mer","HA","H7N4","45","gini",8,0.957496818429733,0.523050047761418,0.00294152274072348,0.0675608152936946
"60_6","nuc_3mer","HA","H7N7","5","gini",8,0.9611369898886,0.504574130408403,0.00763384916129165,0.0539988483926513
"60_6","nuc_3mer","HA","H7N7","25","gini",8,0.959671808083143,0.531520315484695,0.0121652465570818,0.0961561882054655
"60_6","nuc_3mer","HA","H7N7","45","gini",8,0.961139702933391,0.540198881479774,0.0123303806077188,0.116209283722792
"60_6","nuc_3mer","HA","H7N9","5","gini",8,0.960682913396668,0.0545327326946567,0.00672554742060902,0.100413420592109
"60_6","nuc_3mer","HA","H7N9","25","gini",8,0.958455183808344,0.112290687207972,0.00959702790847118,0.154330160092572
"60_6","nuc_3mer","HA","H7N9","45","gini",8,0.955492220845381,0.100709799590736,0.0101295476490583,0.141832869492084
"60_6","nuc_3mer","HA","H8N4","5","gini",8,0.960745718050066,0.479141057814175,0.0104435939827201,0.136475535263425
"60_6","nuc_3mer","HA","H8N4","25","gini",8,0.957836627140975,0.474070623248112,0.0105130926528603,0.14710086548534
"60_6","nuc_3mer","HA","H8N4","45","gini",8,0.95638208168643,0.47312786951619,0.0109475289164176,0.148193349122068
"60_6","nuc_3mer","HA","H9N2","5","gini",8,0.968110127826942,0.548845123965711,0.00729011684010184,0.155152883756784
"60_6","nuc_3mer","HA","H9N2","25","gini",8,0.969880039331367,0.578415609979838,0.0096146951999567,0.193769198107917
"60_6","nuc_3mer","HA","H9N2","45","gini",8,0.965447394296952,0.551459762289975,0.0110613132124841,0.195820519613975
"60_6","nuc_4mer","HA","H10N8","5","gini",16,0.962892992123712,0.485129231415866,0.0125187820026368,0.170837431837298
"60_6","nuc_4mer","HA","H10N8","25","gini",16,0.962890337843686,0.504416316332607,0.0125388616878689,0.156317609959234
"60_6","nuc_4mer","HA","H10N8","45","gini",16,0.962890337843686,0.510152505811646,0.0125388616878689,0.16352591241608
"60_6","nuc_4mer","HA","H16N3","5","gini",16,0.958518719406057,0.531394177820411,0.0157564916343323,0.160735785209513
"60_6","nuc_4mer","HA","H16N3","25","gini",16,0.956342171316465,0.52364249709637,0.0125589399593464,0.118643624199104
"60_6","nuc_4mer","HA","H16N3","45","gini",16,0.956339536270352,0.536512399879179,0.0123035669242512,0.120464469774338
"60_6","nuc_4mer","HA","H3N8","5","gini",16,0.958069204539102,0.5060638846291,0.0110840601852469,0.142735075213294
"60_6","nuc_4mer","HA","H3N8","25","gini",16,0.956573872211974,0.495867664422292,0.0101609396777763,0.131457512115545
"60_6","nuc_4mer","HA","H3N8","45","gini",16,0.957322935882386,0.500291792610073,0.00980787192004264,0.128167634467242
"60_6","nuc_4mer","HA","H4N6","5","gini",16,0.957064688715953,0.512665358887121,0.00873496056379896,0.105501642017149
"60_6","nuc_4mer","HA","H4N6","25","gini",16,0.954720938715953,0.503562957006494,0.00900406034776322,0.105752211827695
"60_6","nuc_4mer","HA","H4N6","45","gini",16,0.957061648832685,0.529554934910913,0.00958406064361974,0.0820638350843878
"60_6","nuc_4mer","HA","H4N8","5","gini",16,0.96233660130719,0.575352046952121,0.00705926269176395,0.0671777881400403
"60_6","nuc_4mer","HA","H4N8","25","gini",16,0.960860566448802,0.577094920155135,0.00416116301047958,0.0338694428517797
"60_6","nuc_4mer","HA","H4N8","45","gini",16,0.961601307189543,0.587544901246336,0.00413441388112163,0.0392256330070626
"60_6","nuc_4mer","HA","H5N1","5","gini",16,0.975832928015564,0.652411260577341,0.00799893744513821,0.125077451093639
"60_6","nuc_4mer","HA","H5N1","25","gini",16,0.974276507782101,0.635766498909687,0.00652847754035305,0.107707707023106
"60_6","nuc_4mer","HA","H5N1","45","gini",16,0.97349829766537,0.629314971634269,0.00697096338218503,0.107420418032563
"60_6","nuc_4mer","HA","H5N6","5","gini",16,0.96028880866426,0.545231085934544,0.00920400634222523,0.128171631122197
"60_6","nuc_4mer","HA","H5N6","25","gini",16,0.955956678700361,0.528343696758564,0.00934453365021285,0.104601265367669
"60_6","nuc_4mer","HA","H5N6","45","gini",16,0.953790613718412,0.52140633947764,0.0100176439895391,0.108277809707048
"60_6","nuc_4mer","HA","H7N3","5","gini",16,0.963827299810418,0.543369266713174,0.00981022467628271,0.13134397272611
"60_6","nuc_4mer","HA","H7N3","25","gini",16,0.962323540411922,0.530431112065185,0.00750718572206091,0.111879597895564
"60_6","nuc_4mer","HA","H7N3","45","gini",16,0.962317844353594,0.536036133991161,0.00842468763873877,0.126233264953293
"60_6","nuc_4mer","HA","H7N4","5","gini",16,0.964698854634704,0.573421633254022,0.00393749601003782,0.0683370397129887
"60_6","nuc_4mer","HA","H7N4","25","gini",16,0.963260005713841,0.570303762724457,0.00296025857088313,0.0563652736177047
"60_6","nuc_4mer","HA","H7N4","45","gini",16,0.962543178453627,0.576147854804099,0.00540580101675206,0.0820105141307781
"60_6","nuc_4mer","HA","H7N7","5","gini",16,0.961142356998948,0.521348615017283,0.00761324646924784,0.0368310667036226
"60_6","nuc_4mer","HA","H7N7","25","gini",16,0.961139683273646,0.531516447398812,0.00884554405824034,0.0514065143289095
"60_6","nuc_4mer","HA","H7N7","45","gini",16,0.960409756266347,0.516601287932695,0.00795449393347931,0.0413969340870798
"60_6","nuc_4mer","HA","H7N9","5","gini",16,0.96142640782046,0.141635250753117,0.0103565146437382,0.193711605959631
"60_6","nuc_4mer","HA","H7N9","25","gini",16,0.961423654137409,0.172108783963166,0.0121997459481639,0.217154224022695
"60_6","nuc_4mer","HA","H7N9","45","gini",16,0.959942172655927,0.164707276765964,0.0115555381793326,0.211436899264658
"60_6","nuc_4mer","HA","H8N4","5","gini",16,0.957841897233202,0.456648116553652,0.00757778743499534,0.106458484843788
"60_6","nuc_4mer","HA","H8N4","25","gini",16,0.959293807641634,0.489839676863302,0.00944513156750824,0.140208073555812
"60_6","nuc_4mer","HA","H8N4","45","gini",16,0.959293807641634,0.5000683594082,0.0104424719808742,0.142839307768105
"60_6","nuc_4mer","HA","H9N2","5","gini",16,0.968991150442478,0.595453330619843,0.00832554782894483,0.140772113969908
"60_6","nuc_4mer","HA","H9N2","25","gini",16,0.96987610619469,0.612179755161981,0.00963781416201824,0.163237580797425
"60_6","nuc_4mer","HA","H9N2","45","gini",16,0.967221238938053,0.590479376055751,0.00675749338247248,0.138064942508783
"60_6","nuc_5mer","HA","H10N8","5","gini",32,0.960719079080234,0.509739166366232,0.0107811234062537,0.0829752095530572
"60_6","nuc_5mer","HA","H10N8","25","gini",32,0.961446351807507,0.524130708052083,0.0122730470841677,0.113898731345402
"60_6","nuc_5mer","HA","H10N8","45","gini",32,0.961443716761394,0.527292698763208,0.0108566023355806,0.107867709993833
"60_6","nuc_5mer","HA","H16N3","5","gini",32,0.957791446678784,0.520126441920625,0.0113691909350442,0.104025105147476
"60_6","nuc_5mer","HA","H16N3","25","gini",32,0.956347479876518,0.52510908073306,0.0122810630365665,0.117929204448048
"60_6","nuc_5mer","HA","H16N3","45","gini",32,0.957066828231538,0.534194034493076,0.0118696238022509,0.121996393326364
"60_6","nuc_5mer","HA","H3N8","5","gini",32,0.955081334898541,0.482096596581795,0.00921272087044595,0.109846991265053
"60_6","nuc_5mer","HA","H3N8","25","gini",32,0.954332271228129,0.484462501865333,0.0085848357679414,0.111164522006974
"60_6","nuc_5mer","HA","H3N8","45","gini",32,0.952087875230589,0.475906251495414,0.00816489473911693,0.112681845800722
"60_6","nuc_5mer","HA","H4N6","5","gini",32,0.955505228599222,0.509897888686433,0.0085460575207923,0.0928001850498047
"60_6","nuc_5mer","HA","H4N6","25","gini",32,0.953158438715953,0.509760085331453,0.0114031507808305,0.0791525935652938
"60_6","nuc_5mer","HA","H4N6","45","gini",32,0.95238326848249,0.508965332130801,0.0149667387772549,0.140481663613518
"60_6","nuc_5mer","HA","H4N8","5","gini",32,0.960866013071895,0.571375181501606,0.0088271429433308,0.0712038942189923
"60_6","nuc_5mer","HA","H4N8","25","gini",32,0.958654684095861,0.560634960887742,0.00699457534658652,0.0646352824870316
"60_6","nuc_5mer","HA","H4N8","45","gini",32,0.956443355119826,0.546524809422867,0.00644952393206361,0.0567311881928785
"60_6","nuc_5mer","HA","H5N1","5","gini",32,0.975832928015564,0.652411260577341,0.00799893744513821,0.125077451093639
"60_6","nuc_5mer","HA","H5N1","25","gini",32,0.97349829766537,0.629314971634269,0.00697096338218503,0.107420418032563
"60_6","nuc_5mer","HA","H5N1","45","gini",32,0.97349829766537,0.629314971634269,0.00697096338218503,0.107420418032563
"60_6","nuc_5mer","HA","H5N6","5","gini",32,0.955234657039711,0.514557556380502,0.0121355496851781,0.141283126818553
"60_6","nuc_5mer","HA","H5N6","25","gini",32,0.954512635379061,0.516383582166525,0.0115861419031633,0.132361454769739
"60_6","nuc_5mer","HA","H5N6","45","gini",32,0.952346570397112,0.507624062819229,0.00694418197172253,0.101091719517888
"60_6","nuc_5mer","HA","H7N3","5","gini",32,0.962320681635478,0.521766764206721,0.00797590459036575,0.118872108158648
"60_6","nuc_5mer","HA","H7N3","25","gini",32,0.956297110701282,0.489461100143402,0.00499297764733812,0.0758850015473692
"60_6","nuc_5mer","HA","H7N3","45","gini",32,0.956297110701282,0.489461100143402,0.00499297764733812,0.0758850015473692
"60_6","nuc_5mer","HA","H7N4","5","gini",32,0.961813365192323,0.560617523082492,0.00202322563797591,0.0285188289777467
"60_6","nuc_5mer","HA","H7N4","25","gini",32,0.958933070150378,0.541105015765868,0.00198844047095435,0.0397155264878436
"60_6","nuc_5mer","HA","H7N4","45","gini",32,0.960371919071241,0.564886900758302,0.00259935175667096,0.0250992599762267
"60_6","nuc_5mer","HA","H7N7","5","gini",32,0.961872284006247,0.527104601127122,0.0071637756190473,0.0506777894717551
"60_6","nuc_5mer","HA","H7N7","25","gini",32,0.961139683273646,0.523009713978342,0.00844905861869893,0.0582177795030926
"60_6","nuc_5mer","HA","H7N7","45","gini",32,0.961145070043739,0.539987760650717,0.011756153376784,0.102251029912309
"60_6","nuc_5mer","HA","H7N9","5","gini",32,0.962169902244252,0.14425040838147,0.00957536909027075,0.182399049111493
"60_6","nuc_5mer","HA","H7N9","25","gini",32,0.958457937491395,0.127131129810592,0.00959196390078658,0.169491138411796
"60_6","nuc_5mer","HA","H7N9","45","gini",32,0.956235715269173,0.121614798442601,0.00992612314927682,0.168919111427584
"60_6","nuc_5mer","HA","H8N4","5","gini",32,0.957836627140975,0.472860272684469,0.0101937994329736,0.141769971504976
"60_6","nuc_5mer","HA","H8N4","25","gini",32,0.955654808959157,0.470378901578161,0.0119315240086633,0.147137639704703
"60_6","nuc_5mer","HA","H8N4","45","gini",32,0.954202898550725,0.46037324838387,0.0114223702211491,0.139125156591386
"60_6","nuc_5mer","HA","H9N2","5","gini",32,0.969883972468043,0.626871414628625,0.00577481042938222,0.114069934327945
"60_6","nuc_5mer","HA","H9N2","25","gini",32,0.968117994100295,0.6188740210845,0.00574223474716748,0.118886688123011
"60_6","nuc_5mer","HA","H9N2","45","gini",32,0.967229105211406,0.61210933997701,0.00503331247146875,0.112980809139359
"60_6","nuc_6mer","HA","H10N8","5","gini",64,0.961443716761394,0.533044123497804,0.0130674548499853,0.11352253499701
"60_6","nuc_6mer","HA","H10N8","25","gini",64,0.959989171306848,0.519520821171453,0.0112730934332168,0.101551800787775
"60_6","nuc_6mer","HA","H10N8","45","gini",64,0.958534625852303,0.507750194688776,0.00989708792509792,0.0952000290702753
"60_6","nuc_6mer","HA","H16N3","5","gini",64,0.957069463277651,0.528174523186754,0.0112891764235679,0.113394596573614
"60_6","nuc_6mer","HA","H16N3","25","gini",64,0.951975880672802,0.497584875036671,0.0118529199833326,0.114805404717049
"60_6","nuc_6mer","HA","H16N3","45","gini",64,0.951978534952829,0.511679259576588,0.0138994707845426,0.133337250354195
"60_6","nuc_6mer","HA","H3N8","5","gini",64,0.950589747889765,0.462651354240289,0.00817130272733436,0.107588237353875
"60_6","nuc_6mer","HA","H3N8","25","gini",64,0.95059254290346,0.470523387177274,0.00620580850511284,0.0883051184713784
"60_6","nuc_6mer","HA","H3N8","45","gini",64,0.948350941919615,0.464906238446474,0.00558023976835414,0.0858996156749952
"60_6","nuc_6mer","HA","H4N6","5","gini",64,0.953158438715953,0.514031276609899,0.0138226988674555,0.123823585367677
"60_6","nuc_6mer","HA","H4N6","25","gini",64,0.94925826848249,0.493675028080261,0.0158675085657308,0.123121974844758
"60_6","nuc_6mer","HA","H4N6","45","gini",64,0.94847701848249,0.490829158576225,0.0173402173463788,0.12539061855
"60_6","nuc_6mer","HA","H4N8","5","gini",64,0.957908496732026,0.541812614490288,0.00613303425125518,0.0808810480139249
"60_6","nuc_6mer","HA","H4N8","25","gini",64,0.954221132897603,0.532894445037599,0.00758304131939324,0.0909042426906968
"60_6","nuc_6mer","HA","H4N8","45","gini",64,0.952745098039216,0.52392787827256,0.00649960392797635,0.0790199810915595
"60_6","nuc_6mer","HA","H5N1","5","gini",64,0.975051678015564,0.645339035937329,0.00809998844330244,0.123566466101948
"60_6","nuc_6mer","HA","H5N1","25","gini",64,0.970382417315175,0.601341568308132,0.00650900342097666,0.100937817464847
"60_6","nuc_6mer","HA","H5N1","45","gini",64,0.967263497081712,0.577630031356383,0.0080729965393602,0.109872826127159
"60_6","nuc_6mer","HA","H5N6","5","gini",64,0.953790613718412,0.512486901011461,0.00934453365021287,0.0995928200127877
"60_6","nuc_6mer","HA","H5N6","25","gini",64,0.954512635379061,0.52222451855337,0.0104006211486556,0.114471656482976
"60_6","nuc_6mer","HA","H5N6","45","gini",64,0.949458483754513,0.503964369646633,0.0105251839257136,0.108594790079276
"60_6","nuc_6mer","HA","H7N3","5","gini",64,0.959313162838486,0.508205633629073,0.0071879752270442,0.113443838147699
"60_6","nuc_6mer","HA","H7N3","25","gini",64,0.954038612827093,0.484799595320361,0.00718329894241017,0.0959180896045524
"60_6","nuc_6mer","HA","H7N3","45","gini",64,0.95252915737027,0.475712016868811,0.00680076474032409,0.0940444305811628
"60_6","nuc_6mer","HA","H7N4","5","gini",64,0.95820845128951,0.537385894590072,0.0041672763417896,0.0305718542795856
"60_6","nuc_6mer","HA","H7N4","25","gini",64,0.958211048489728,0.54356639408533,0.00326032689256167,0.0263575776251656
"60_6","nuc_6mer","HA","H7N4","45","gini",64,0.955330753447783,0.533016268141519,0.00547101011958771,0.0410970152683345
"60_6","nuc_6mer","HA","H7N7","5","gini",64,0.960407082541046,0.526965868788573,0.00984727376104205,0.0766476938608456
"60_6","nuc_6mer","HA","H7N7","25","gini",64,0.95600876510065,0.50438644460574,0.00934854527792036,0.0775144758423325
"60_6","nuc_6mer","HA","H7N7","45","gini",64,0.953813636628149,0.506181147734134,0.0117550601761566,0.0974215644153755
"60_6","nuc_6mer","HA","H7N9","5","gini",64,0.957711689384552,0.117682557932819,0.00855153600290108,0.149923878381368
"60_6","nuc_6mer","HA","H7N9","25","gini",64,0.954745972738538,0.113744758069932,0.010292677337265,0.152247068622148
"60_6","nuc_6mer","HA","H7N9","45","gini",64,0.953264491257056,0.132294291643329,0.00929945409910765,0.131580462135649
"60_6","nuc_6mer","HA","H8N4","5","gini",64,0.954930171277997,0.475521092982629,0.00952695082583746,0.0937527740539376
"60_6","nuc_6mer","HA","H8N4","25","gini",64,0.950569169960474,0.45095026581909,0.0108331982353031,0.0973139497601219
"60_6","nuc_6mer","HA","H8N4","45","gini",64,0.949114624505929,0.443686290999566,0.0115460898347975,0.0966633486193684
"60_6","nuc_6mer","HA","H9N2","5","gini",64,0.96722517207473,0.617124141251747,0.00398456058349718,0.0804811369950507
"60_6","nuc_6mer","HA","H9N2","25","gini",64,0.966344149459194,0.616893055200388,0.00502725800280193,0.0907769989076797
"60_6","nuc_6mer","HA","H9N2","45","gini",64,0.965455260570305,0.610670077072209,0.00485478771938103,0.0863670749167329
"60_6","prot_2mer","HA","H10N8","5","gini",20,0.960713847455834,0.53288532504504,0.00796149847270733,0.112011194303303
"60_6","prot_2mer","HA","H10N8","25","gini",20,0.959261937047402,0.537343481785072,0.00752242960909038,0.103651993966591
"60_6","prot_2mer","HA","H10N8","45","gini",20,0.955622899897099,0.529353989534057,0.00798143109474342,0.0979774682053791
"60_6","prot_2mer","HA","H16N3","5","gini",20,0.952719002144581,0.51269234818716,0.0144548791398844,0.159492305115795
"60_6","prot_2mer","HA","H16N3","25","gini",20,0.952721617956781,0.549154995672554,0.0129812675954122,0.101516109123093
"60_6","prot_2mer","HA","H16N3","45","gini",20,0.948339401632959,0.534842526330276,0.0100027575210744,0.0663567254089216
"60_6","prot_2mer","HA","H3N8","5","gini",20,0.947599083235508,0.437169872343921,0.00705192534932037,0.101787449355622
"60_6","prot_2mer","HA","H3N8","25","gini",20,0.937128961931913,0.413295758309356,0.0100222113705186,0.0922416245823343
"60_6","prot_2mer","HA","H3N8","45","gini",20,0.935633629604785,0.42997958566777,0.0130481211282983,0.107882611303228
"60_6","prot_2mer","HA","H4N6","5","gini",20,0.951595938715953,0.50747252527134,0.00764500877179335,0.0818878326793293
"60_6","prot_2mer","HA","H4N6","25","gini",20,0.945345938715953,0.498343106630309,0.0117607118059481,0.0495927257908197
"60_6","prot_2mer","HA","H4N6","45","gini",20,0.945348978599222,0.519614672975396,0.0123817210720908,0.0378313827991444
"60_6","prot_2mer","HA","H4N8","5","gini",20,0.952750544662309,0.520781459919471,0.0150136736123117,0.138013982316934
"60_6","prot_2mer","HA","H4N8","25","gini",20,0.951998910675381,0.546355084271327,0.0101002114619675,0.105290704166209
"60_6","prot_2mer","HA","H4N8","45","gini",20,0.949046840958606,0.526524646478332,0.0114653356707634,0.103591882895079
"60_6","prot_2mer","HA","H5N1","5","gini",20,0.967254377431907,0.578067823911234,0.0085840417832134,0.107034241602704
"60_6","prot_2mer","HA","H5N1","25","gini",20,0.963357247081712,0.549896005757882,0.00983209230461412,0.0992063989508704
"60_6","prot_2mer","HA","H5N1","45","gini",20,0.961019576848249,0.538934206970276,0.00999057069648194,0.109165346283476
"60_6","prot_2mer","HA","H5N6","5","gini",20,0.952346570397112,0.507951869724536,0.0106482896777997,0.114576589437665
"60_6","prot_2mer","HA","H5N6","25","gini",20,0.941516245487365,0.482559912687832,0.0109500006412297,0.108722988282198
"60_6","prot_2mer","HA","H5N6","45","gini",20,0.937184115523466,0.46930973569746,0.0136517475820859,0.120436046850241
"60_6","prot_2mer","HA","H7N3","5","gini",20,0.958555630070029,0.526987306617789,0.0150433218493633,0.157545242944371
"60_6","prot_2mer","HA","H7N3","25","gini",20,0.952520645524618,0.501024342693437,0.011172086257282,0.118242705794453
"60_6","prot_2mer","HA","H7N3","45","gini",20,0.94498192307527,0.468627921238147,0.0111976167479663,0.105868919124816
"60_6","prot_2mer","HA","H7N4","5","gini",20,0.957491624029296,0.526999619616497,0.00645850640606821,0.0586490831462211
"60_6","prot_2mer","HA","H7N4","25","gini",20,0.95461392618757,0.524745068681411,0.0070019597873377,0.0463440060625214
"60_6","prot_2mer","HA","H7N4","45","gini",20,0.946684673921513,0.488004440685852,0.00968171309149141,0.054609917155576
"60_6","prot_2mer","HA","H7N7","5","gini",20,0.961150417494342,0.540025922199858,0.00917476543352836,0.109576246778808
"60_6","prot_2mer","HA","H7N7","25","gini",20,0.954548891426307,0.506687532202598,0.0105638875400819,0.100429360106349
"60_6","prot_2mer","HA","H7N7","45","gini",20,0.947952771788109,0.483308149175784,0.0107887007251484,0.0935663143952732
"60_6","prot_2mer","HA","H7N9","5","gini",20,0.960682913396668,0.252406686461307,0.00497584507898182,0.0873152743360698
"60_6","prot_2mer","HA","H7N9","25","gini",20,0.954754233787691,0.242889853771043,0.0065904371706862,0.0443590085096756
"60_6","prot_2mer","HA","H7N9","45","gini",20,0.951047776400936,0.25709941302724,0.00918574453169431,0.0717378337412553
"60_6","prot_2mer","HA","H8N4","5","gini",20,0.952750988142292,0.421557691728896,0.0106424567204859,0.180437258663382
"60_6","prot_2mer","HA","H8N4","25","gini",20,0.945478260869565,0.397918883269044,0.0123839612361721,0.150160807892852
"60_6","prot_2mer","HA","H8N4","45","gini",20,0.940397891963109,0.380537861993232,0.00803341465685032,0.114535998982442
"60_6","prot_2mer","HA","H9N2","5","gini",20,0.970776794493609,0.62941026223479,0.00668466923616246,0.14697684049976
"60_6","prot_2mer","HA","H9N2","25","gini",20,0.967236971484759,0.62885062775743,0.0101610418488276,0.14344697085988
"60_6","prot_2mer","HA","H9N2","45","gini",20,0.96368534906588,0.612197195172185,0.00484042743187092,0.0851618396273899
"60_6","prot_ctdc","HA","H10N8","5","gini",6,0.962173643768693,0.536768520989838,0.00843531164535378,0.119099206444607
"60_6","prot_ctdc","HA","H10N8","25","gini",6,0.957080061163844,0.510500237840308,0.00949612802953912,0.121305122981308
"60_6","prot_ctdc","HA","H10N8","45","gini",6,0.959264533625689,0.54714847973745,0.00874833728962979,0.101848658398966
"60_6","prot_ctdc","HA","H16N3","5","gini",6,0.954144427454488,0.466372248851235,0.00419915384692279,0.0862850744081544
"60_6","prot_ctdc","HA","H16N3","25","gini",6,0.953419789773328,0.501301530082437,0.00652620407461501,0.117881459090476
"60_6","prot_ctdc","HA","H16N3","45","gini",6,0.947598934441207,0.501776955019423,0.010817814416184,0.114313688882565
"60_6","prot_ctdc","HA","H3N8","5","gini",6,0.949097210576332,0.429924982278229,0.0114439070241475,0.102111022609398
"60_6","prot_ctdc","HA","H3N8","25","gini",6,0.946858404606183,0.455041980718008,0.0110332771780924,0.062723164764559
