"cluster_set","featset","focgene","subtype","sigma","C","Weight","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","nuc_3mer","NS1","H4N8",0.1,9,3,0.950306432276786,0.598304519238079,0.00603964354180664,0.0597258262525158
"70_7","nuc_3mer","NS1","H4N8",0.1,9,9,0.950306432276786,0.598304519238079,0.00603964354180664,0.0597258262525158
"70_7","nuc_3mer","NS1","H5N1",0.001,1,3,0.907757874585962,0.494063628579937,0.010531870625818,0.0630757116247345
"70_7","nuc_3mer","NS1","H5N1",0.001,1,9,0.862650042190904,0.411587160906592,0.0180722740746048,0.0388582841974802
"70_7","nuc_3mer","NS1","H5N1",0.001,3,3,0.92329299379101,0.543505186723693,0.0119688435218124,0.0755113118470799
"70_7","nuc_3mer","NS1","H5N1",0.001,3,9,0.87417761741036,0.432582225306562,0.015155479758213,0.0386288315827357
"70_7","nuc_3mer","NS1","H5N1",0.001,9,3,0.931304265689349,0.5783560483192,0.0179081849007666,0.0987797233149248
"70_7","nuc_3mer","NS1","H5N1",0.001,9,9,0.881191376682913,0.434825392746532,0.0144923929769718,0.0539187519777383
"70_7","nuc_3mer","NS1","H5N1",0.01,1,3,0.942336884925883,0.618156324570315,0.0150436967451852,0.0956102901828904
"70_7","nuc_3mer","NS1","H5N1",0.01,1,9,0.917771640155666,0.550829534446656,0.0193543556207962,0.0750159888729634
"70_7","nuc_3mer","NS1","H5N1",0.01,3,3,0.941333112933087,0.610351717281797,0.0166089917136259,0.0733679431381332
"70_7","nuc_3mer","NS1","H5N1",0.01,3,9,0.926802987367917,0.574027787666601,0.0216088877149169,0.0832417661526582
"70_7","nuc_3mer","NS1","H5N1",0.01,9,3,0.943341891160061,0.616536550049829,0.0166871741424813,0.0800720074555196
"70_7","nuc_3mer","NS1","H5N1",0.01,9,9,0.935331866097404,0.590602422158364,0.0142741415139777,0.049717110056588
"70_7","nuc_3mer","NS1","H5N1",0.1,1,3,0.955374529288044,0.66413516596309,0.0107780743778013,0.0791290955419505
"70_7","nuc_3mer","NS1","H5N1",0.1,1,9,0.955875782420876,0.668560964510063,0.0108079829335232,0.0792118471532375
"70_7","nuc_3mer","NS1","H5N1",0.1,3,3,0.956380807546504,0.664318273727534,0.00812431246095357,0.0686281857599752
"70_7","nuc_3mer","NS1","H5N1",0.1,3,9,0.956380807546504,0.664318273727534,0.00812431246095357,0.0686281857599752
"70_7","nuc_3mer","NS1","H5N1",0.1,9,3,0.952874541882344,0.624847418087353,0.00632099953648459,0.0540920999850213
"70_7","nuc_3mer","NS1","H5N1",0.1,9,9,0.952874541882344,0.624847418087353,0.00632099953648459,0.0540920999850213
"70_7","nuc_3mer","NS1","H5N6",0.001,1,3,0.882737597319809,0.405808059429154,0.0117052199447116,0.0523559750703947
"70_7","nuc_3mer","NS1","H5N6",0.001,1,9,0.793864193349877,0.337142597111903,0.0240391847922965,0.0318438574088434
"70_7","nuc_3mer","NS1","H5N6",0.001,3,3,0.902591324555657,0.44489746771058,0.00837556419130566,0.0558912170500318
"70_7","nuc_3mer","NS1","H5N6",0.001,3,9,0.808522550587063,0.348810454880256,0.0244745711050994,0.0162854554028811
"70_7","nuc_3mer","NS1","H5N6",0.001,9,3,0.91110533993995,0.492897898485847,0.00884184644245684,0.0609460846949121
"70_7","nuc_3mer","NS1","H5N6",0.001,9,9,0.836882450333576,0.3820827054825,0.0157354588999209,0.0220342709620468
"70_7","nuc_3mer","NS1","H5N6",0.01,1,3,0.926704852582515,0.557515153233625,0.00908166582509815,0.0719153208312416
"70_7","nuc_3mer","NS1","H5N6",0.01,1,9,0.882745424338572,0.479188641284249,0.00824084787186956,0.034593736416425
"70_7","nuc_3mer","NS1","H5N6",0.01,3,3,0.935223344323926,0.605178179244056,0.00894735845631873,0.0460980504715171
"70_7","nuc_3mer","NS1","H5N6",0.01,3,9,0.905904399598428,0.523216829294954,0.015477460508266,0.061497748648352
"70_7","nuc_3mer","NS1","H5N6",0.01,9,3,0.937113482153446,0.600250229943938,0.00796339001109407,0.0470856195199324
"70_7","nuc_3mer","NS1","H5N6",0.01,9,9,0.917726981958642,0.533629821200888,0.011771718522872,0.051450959587419
"70_7","nuc_3mer","NS1","H5N6",0.1,1,3,0.947516509671785,0.620736694935546,0.00826430631476192,0.0561886277944865
"70_7","nuc_3mer","NS1","H5N6",0.1,1,9,0.943730637245109,0.606042293897673,0.00593219063538161,0.0485334881431955
"70_7","nuc_3mer","NS1","H5N6",0.1,3,3,0.94231331265436,0.568535777171472,0.00831608559288923,0.0701559817050301
"70_7","nuc_3mer","NS1","H5N6",0.1,3,9,0.94231331265436,0.568535777171472,0.00831608559288923,0.0701559817050301
"70_7","nuc_3mer","NS1","H5N6",0.1,9,3,0.943262295078502,0.56349732726609,0.00668705139363295,0.0548508332410956
"70_7","nuc_3mer","NS1","H5N6",0.1,9,9,0.943262295078502,0.56349732726609,0.00668705139363295,0.0548508332410956
"70_7","nuc_3mer","NS1","H7N3",0.001,1,3,0.881235356881428,0.407648546470944,0.0213823915371213,0.052735359208185
"70_7","nuc_3mer","NS1","H7N3",0.001,1,9,0.820366130693168,0.338274822181458,0.0398240445282958,0.0550090596232979
"70_7","nuc_3mer","NS1","H7N3",0.001,3,3,0.900691778017642,0.450752541385903,0.0137874220677544,0.0314296848622761
"70_7","nuc_3mer","NS1","H7N3",0.001,3,9,0.818851174303048,0.331113866364552,0.0377696771904856,0.0597254614515799
"70_7","nuc_3mer","NS1","H7N3",0.001,9,3,0.911664390019975,0.489995731591154,0.0141761299540191,0.0392443921707695
"70_7","nuc_3mer","NS1","H7N3",0.001,9,9,0.842301379635488,0.36847695270572,0.0322362582630415,0.0579060526084458
"70_7","nuc_3mer","NS1","H7N3",0.01,1,3,0.923648199153857,0.544869263409787,0.0139980781166733,0.0378535552757868
"70_7","nuc_3mer","NS1","H7N3",0.01,1,9,0.883735369288222,0.455393636713616,0.0190355392259883,0.0377952246269482
"70_7","nuc_3mer","NS1","H7N3",0.01,3,3,0.930633242763737,0.572682415380048,0.0131779208725207,0.0544500696475227
"70_7","nuc_3mer","NS1","H7N3",0.01,3,9,0.910686778079676,0.515133024589758,0.0146286589095498,0.0549831849249098
"70_7","nuc_3mer","NS1","H7N3",0.01,9,3,0.935119545663205,0.585370281547789,0.0095963607554139,0.0433073803281344
"70_7","nuc_3mer","NS1","H7N3",0.01,9,9,0.927133242763737,0.564646547136162,0.0147915991400009,0.0632378429191926
"70_7","nuc_3mer","NS1","H7N3",0.1,1,3,0.943597151400107,0.587355491125917,0.0156142708826024,0.0908866560861632
"70_7","nuc_3mer","NS1","H7N3",0.1,1,9,0.944598392079503,0.606565627628995,0.011837834718978,0.0555392995955595
"70_7","nuc_3mer","NS1","H7N3",0.1,3,3,0.945094663837918,0.590210998849079,0.015547876945676,0.0878842891689312
"70_7","nuc_3mer","NS1","H7N3",0.1,3,9,0.945094663837918,0.590210998849079,0.015547876945676,0.0878842891689312
"70_7","nuc_3mer","NS1","H7N3",0.1,9,3,0.945094663837918,0.57626133790817,0.0128008024409858,0.063093550054412
"70_7","nuc_3mer","NS1","H7N3",0.1,9,9,0.945094663837918,0.57626133790817,0.0128008024409858,0.063093550054412
"70_7","nuc_3mer","NS1","H7N4",0.001,1,3,0.885293966468921,0.423103327931865,0.0210514023787622,0.0743243629976218
"70_7","nuc_3mer","NS1","H7N4",0.001,1,9,0.805455727914043,0.323887239219705,0.0226813918539896,0.036392343470691
"70_7","nuc_3mer","NS1","H7N4",0.001,3,3,0.905369138360276,0.47250136157529,0.0228804350521959,0.0904384014304682
"70_7","nuc_3mer","NS1","H7N4",0.001,3,9,0.811678118422689,0.327312835304012,0.0206043531406364,0.0428061737293813
"70_7","nuc_3mer","NS1","H7N4",0.001,9,3,0.91350200605979,0.509543866897601,0.0213584950610025,0.0929968102842469
"70_7","nuc_3mer","NS1","H7N4",0.001,9,9,0.828884788162436,0.359784204641538,0.0221350016032848,0.0275026130682022
"70_7","nuc_3mer","NS1","H7N4",0.01,1,3,0.927829825073492,0.56515254899243,0.0114393674566773,0.0659858168659974
"70_7","nuc_3mer","NS1","H7N4",0.01,1,9,0.875256396953899,0.444048187978639,0.0142876337733139,0.0321283133507163
"70_7","nuc_3mer","NS1","H7N4",0.01,3,3,0.930694917864112,0.572325287443905,0.0177785256877676,0.104678361277522
"70_7","nuc_3mer","NS1","H7N4",0.01,3,9,0.900113995886914,0.488999048024467,0.0173737905135992,0.0592971308644638
"70_7","nuc_3mer","NS1","H7N4",0.01,9,3,0.933086142338713,0.58375235693753,0.0117716030152421,0.0743235996150721
"70_7","nuc_3mer","NS1","H7N4",0.01,9,9,0.921618864824095,0.548441306982096,0.0124735150313244,0.0619970628254228
"70_7","nuc_3mer","NS1","H7N4",0.1,1,3,0.945038762243679,0.612600426455897,0.0116470193371605,0.0873684893168086
"70_7","nuc_3mer","NS1","H7N4",0.1,1,9,0.945038762243679,0.617162748824239,0.0121262158650452,0.0902417575697029
"70_7","nuc_3mer","NS1","H7N4",0.1,3,3,0.944560293344158,0.5968998418514,0.012518518013578,0.0939053325770206
"70_7","nuc_3mer","NS1","H7N4",0.1,3,9,0.944560293344158,0.5968998418514,0.012518518013578,0.0939053325770206
"70_7","nuc_3mer","NS1","H7N4",0.1,9,3,0.942652127398811,0.570951696035212,0.0133403046798985,0.103326921367321
"70_7","nuc_3mer","NS1","H7N4",0.1,9,9,0.942652127398811,0.570951696035212,0.0133403046798985,0.103326921367321
"70_7","nuc_3mer","NS1","H7N7",0.001,1,3,0.881102937969203,0.425703226641016,0.0221741302099792,0.0581991674054994
"70_7","nuc_3mer","NS1","H7N7",0.001,1,9,0.809102978846889,0.341460124648645,0.0327328441842561,0.0423507396667459
"70_7","nuc_3mer","NS1","H7N7",0.001,3,3,0.910943994297563,0.503611651979556,0.00910343144092794,0.0254226064669816
"70_7","nuc_3mer","NS1","H7N7",0.001,3,9,0.819995636519986,0.364872980025829,0.0336125417859874,0.0462874444698941
"70_7","nuc_3mer","NS1","H7N7",0.001,9,3,0.918522467011961,0.539941559341953,0.00956353602815351,0.0275711528323232
"70_7","nuc_3mer","NS1","H7N7",0.001,9,9,0.85078680096796,0.409836153538744,0.024120469450302,0.0416802692904083
"70_7","nuc_3mer","NS1","H7N7",0.01,1,3,0.923253960631223,0.556228839237039,0.0101788185646055,0.0402026203827003
"70_7","nuc_3mer","NS1","H7N7",0.01,1,9,0.888692620111401,0.488000422955527,0.0163875297741209,0.0351268921076284
"70_7","nuc_3mer","NS1","H7N7",0.01,3,3,0.926575983140935,0.564966529416764,0.00688499549099082,0.0344101736312306
"70_7","nuc_3mer","NS1","H7N7",0.01,3,9,0.910940627743392,0.542619101065227,0.0113282052329161,0.0457494332345856
"70_7","nuc_3mer","NS1","H7N7",0.01,9,3,0.937476489010276,0.612199944038788,0.00510050118088523,0.0201470759134594
"70_7","nuc_3mer","NS1","H7N7",0.01,9,9,0.924206304249259,0.568241034258252,0.00410689647151571,0.0341033533089648
"70_7","nuc_3mer","NS1","H7N7",0.1,1,3,0.948834090435439,0.634613631720191,0.00763382520162529,0.0648616039052326
"70_7","nuc_3mer","NS1","H7N7",0.1,1,9,0.947883976993208,0.634343500525591,0.00697315318023453,0.0600373506739831
"70_7","nuc_3mer","NS1","H7N7",0.1,3,3,0.947885102726342,0.61499229936581,0.00610574325316788,0.0539308513622378
"70_7","nuc_3mer","NS1","H7N7",0.1,3,9,0.947885102726342,0.61499229936581,0.00610574325316788,0.0539308513622378
"70_7","nuc_3mer","NS1","H7N7",0.1,9,3,0.947888474603128,0.607538046448903,0.00630033279882152,0.0363900960647475
"70_7","nuc_3mer","NS1","H7N7",0.1,9,9,0.947888474603128,0.607538046448903,0.00630033279882152,0.0363900960647475
"70_7","nuc_3mer","NS1","H7N9",0.001,1,3,0.976153690868717,0,0.00115211198075739,0
"70_7","nuc_3mer","NS1","H7N9",0.001,1,9,0.950763744027993,0.337329810172388,0.0170637211799283,0.141935039997938
"70_7","nuc_3mer","NS1","H7N9",0.001,3,3,0.975117421438665,-0.001742160278745,0.00346908150271266,0.00389558881097381
"70_7","nuc_3mer","NS1","H7N9",0.001,3,9,0.95179866765359,0.324461212652066,0.0123408529350021,0.14445675549066
"70_7","nuc_3mer","NS1","H7N9",0.001,9,3,0.97200861314851,0.11432345508657,0.00784895870359325,0.113593835212706
"70_7","nuc_3mer","NS1","H7N9",0.001,9,9,0.953355763407577,0.342120562806873,0.0146309799913101,0.181447778098299
"70_7","nuc_3mer","NS1","H7N9",0.01,1,3,0.974083843617522,0.274991254123352,0.00968398959157405,0.217481524437395
"70_7","nuc_3mer","NS1","H7N9",0.01,1,9,0.963721149317004,0.417664518482517,0.0133203027843962,0.177413379060843
"70_7","nuc_3mer","NS1","H7N9",0.01,3,3,0.976159074086535,0.408135074321633,0.00957945510950891,0.210876339859461
"70_7","nuc_3mer","NS1","H7N9",0.01,3,9,0.970460938025705,0.416661419350465,0.0127606335090864,0.21744934320258
"70_7","nuc_3mer","NS1","H7N9",0.01,9,3,0.975125496265393,0.408219508384212,0.01236332237035,0.304455565873599
"70_7","nuc_3mer","NS1","H7N9",0.01,9,9,0.972015342170783,0.375780545286854,0.0117767977112243,0.284597273448715
"70_7","nuc_3mer","NS1","H7N9",0.1,1,3,0.978230267142184,0.264436486411762,0.00391298691415927,0.139239867568764
"70_7","nuc_3mer","NS1","H7N9",0.1,1,9,0.977712132427158,0.260150466536424,0.00391165015949383,0.142162552120677
"70_7","nuc_3mer","NS1","H7N9",0.1,3,3,0.977193997712132,0.221550586315696,0.00496857854443087,0.219799594878253
"70_7","nuc_3mer","NS1","H7N9",0.1,3,9,0.977193997712132,0.221550586315696,0.00496857854443087,0.219799594878253
"70_7","nuc_3mer","NS1","H7N9",0.1,9,3,0.977193997712132,0.221550586315696,0.00496857854443087,0.219799594878253
"70_7","nuc_3mer","NS1","H7N9",0.1,9,9,0.977193997712132,0.221550586315696,0.00496857854443087,0.219799594878253
"70_7","nuc_3mer","NS1","H8N4",0.001,1,3,0.883540200932507,0.413696681677326,0.0197502397184774,0.0600311667397254
"70_7","nuc_3mer","NS1","H8N4",0.001,1,9,0.827937463758419,0.366598757727766,0.030580034332314,0.056133443925608
"70_7","nuc_3mer","NS1","H8N4",0.001,3,3,0.90617287857201,0.469100407776763,0.0214095478321959,0.0845489535883796
"70_7","nuc_3mer","NS1","H8N4",0.001,3,9,0.834051775935853,0.377707168461528,0.0239757795312895,0.0473508443756253
"70_7","nuc_3mer","NS1","H8N4",0.001,9,3,0.921260616651317,0.534293754279806,0.0132147137389896,0.0710282273352133
"70_7","nuc_3mer","NS1","H8N4",0.001,9,9,0.854319287998887,0.415179436972327,0.0195641456607779,0.0372198582447092
"70_7","nuc_3mer","NS1","H8N4",0.01,1,3,0.931169643395964,0.574449422097655,0.0132356985810449,0.0701777932107954
"70_7","nuc_3mer","NS1","H8N4",0.01,1,9,0.892502491321699,0.489846857862779,0.0199211698841043,0.0533841964655143
"70_7","nuc_3mer","NS1","H8N4",0.01,3,3,0.931172978277354,0.577223887007927,0.0139298319022088,0.0707757283050333
"70_7","nuc_3mer","NS1","H8N4",0.01,3,9,0.91654582903682,0.545502171549558,0.0195804973692353,0.0643622236254736
"70_7","nuc_3mer","NS1","H8N4",0.01,9,3,0.935879965260559,0.598309037159556,0.013171197584156,0.0639228795803347
"70_7","nuc_3mer","NS1","H8N4",0.01,9,9,0.93069905516067,0.583702031260411,0.0121591070817643,0.0451231887644908
"70_7","nuc_3mer","NS1","H8N4",0.1,1,3,0.948613641790183,0.626339922121681,0.00930468726353929,0.0681677550663912
"70_7","nuc_3mer","NS1","H8N4",0.1,1,9,0.949084230025477,0.634885492968644,0.00856729398057307,0.0625711032627498
"70_7","nuc_3mer","NS1","H8N4",0.1,3,3,0.949551483379381,0.628917846627806,0.00738965245004653,0.0519247687188767
"70_7","nuc_3mer","NS1","H8N4",0.1,3,9,0.949551483379381,0.628917846627806,0.00738965245004653,0.0519247687188767
"70_7","nuc_3mer","NS1","H8N4",0.1,9,3,0.95049265984997,0.622998429956461,0.00835891458933759,0.0559698510057797
"70_7","nuc_3mer","NS1","H8N4",0.1,9,9,0.95049265984997,0.622998429956461,0.00835891458933759,0.0559698510057797
"70_7","nuc_3mer","NS1","H9N2",0.001,1,3,0.947880474826034,0.670868115399666,0.00795389453011506,0.0436602808547282
"70_7","nuc_3mer","NS1","H9N2",0.001,1,9,0.923806794924273,0.630611579843195,0.039862999140386,0.126485968829953
"70_7","nuc_3mer","NS1","H9N2",0.001,3,3,0.946734343020876,0.670771762252581,0.00826286590750929,0.0307370004272946
"70_7","nuc_3mer","NS1","H9N2",0.001,3,9,0.92094801473598,0.614637699277094,0.0301246875805509,0.0900931876627386
"70_7","nuc_3mer","NS1","H9N2",0.001,9,3,0.942722881702824,0.662515827934569,0.0109303805528247,0.0266934549214698
"70_7","nuc_3mer","NS1","H9N2",0.001,9,9,0.925532541956611,0.626550253167475,0.0263689083453789,0.0804119453861792
"70_7","nuc_3mer","NS1","H9N2",0.01,1,3,0.946159639787147,0.678768778607353,0.009819424510237,0.035660056274793
"70_7","nuc_3mer","NS1","H9N2",0.01,1,9,0.934123618501842,0.656273508645205,0.025169341814031,0.0830643641463362
"70_7","nuc_3mer","NS1","H9N2",0.01,3,3,0.955893573475235,0.729508146870187,0.0161728804745131,0.0653354692647436
"70_7","nuc_3mer","NS1","H9N2",0.01,3,9,0.955323782234957,0.732709843152935,0.0162926979896881,0.0720960493305047
"70_7","nuc_3mer","NS1","H9N2",0.01,9,3,0.961620957838723,0.751342668261683,0.014426225485418,0.0845200730885965
"70_7","nuc_3mer","NS1","H9N2",0.01,9,9,0.961049529267294,0.748150601098252,0.0139906310887115,0.0822133554457131
"70_7","nuc_3mer","NS1","H9N2",0.1,1,3,0.959909946786738,0.709401161764656,0.00606404109822945,0.0510211218795138
"70_7","nuc_3mer","NS1","H9N2",0.1,1,9,0.959909946786738,0.709401161764656,0.00606404109822945,0.0510211218795138
"70_7","nuc_3mer","NS1","H9N2",0.1,3,3,0.95876217765043,0.691205436370434,0.00521168703584467,0.0511862272386983
"70_7","nuc_3mer","NS1","H9N2",0.1,3,9,0.95876217765043,0.691205436370434,0.00521168703584467,0.0511862272386983
"70_7","nuc_3mer","NS1","H9N2",0.1,9,3,0.953036430618093,0.630967963034287,0.003829157158714,0.0355114459097285
"70_7","nuc_3mer","NS1","H9N2",0.1,9,9,0.953036430618093,0.630967963034287,0.003829157158714,0.0355114459097285
"70_7","nuc_4mer","NS1","H10N8",0.001,1,3,0.92415538290788,0.519235141319404,0.0135390880968977,0.0638850599740822
"70_7","nuc_4mer","NS1","H10N8",0.001,1,9,0.886481687014428,0.477706692483559,0.0138797416474521,0.0412005986848998
"70_7","nuc_4mer","NS1","H10N8",0.001,3,3,0.931700332963374,0.555320124747701,0.0109320415244669,0.0546209784825754
"70_7","nuc_4mer","NS1","H10N8",0.001,3,9,0.913328523862375,0.548663503333603,0.0179035599617352,0.0678657959022479
"70_7","nuc_4mer","NS1","H10N8",0.001,9,3,0.934058823529412,0.574786126188934,0.00878981405743532,0.0548308487098991
"70_7","nuc_4mer","NS1","H10N8",0.001,9,9,0.927458379578246,0.573558451725024,0.00936792927853345,0.0634538611274166
"70_7","nuc_4mer","NS1","H10N8",0.01,1,3,0.944417314095449,0.623502957340308,0.00614742255153288,0.0449690330522158
"70_7","nuc_4mer","NS1","H10N8",0.01,1,9,0.942064372918979,0.621191327921656,0.00790540978218162,0.0530822373510568
"70_7","nuc_4mer","NS1","H10N8",0.01,3,3,0.950067702552719,0.641049371154794,0.0109904384752889,0.0888697557877926
"70_7","nuc_4mer","NS1","H10N8",0.01,3,9,0.947713651498335,0.627449821632597,0.0121767966629856,0.0957594170571026
"70_7","nuc_4mer","NS1","H10N8",0.01,9,3,0.951478357380688,0.636612939123915,0.0113987437645343,0.0986529885027051
"70_7","nuc_4mer","NS1","H10N8",0.01,9,9,0.951478357380688,0.636612939123915,0.0113987437645343,0.0986529885027051
"70_7","nuc_4mer","NS1","H10N8",0.1,1,3,0.942529411764706,0.444888762860713,0.00813768964929801,0.117224891041196
"70_7","nuc_4mer","NS1","H10N8",0.1,1,9,0.942529411764706,0.444888762860713,0.00813768964929801,0.117224891041196
"70_7","nuc_4mer","NS1","H10N8",0.1,3,3,0.942529411764706,0.444888762860713,0.00813768964929801,0.117224891041196
"70_7","nuc_4mer","NS1","H10N8",0.1,3,9,0.942529411764706,0.444888762860713,0.00813768964929801,0.117224891041196
"70_7","nuc_4mer","NS1","H10N8",0.1,9,3,0.942529411764706,0.444888762860713,0.00813768964929801,0.117224891041196
"70_7","nuc_4mer","NS1","H10N8",0.1,9,9,0.942529411764706,0.444888762860713,0.00813768964929801,0.117224891041196
"70_7","nuc_4mer","NS1","H16N3",0.001,1,3,0.925768321513002,0.531976530455939,0.0098329240392839,0.0781593576853765
"70_7","nuc_4mer","NS1","H16N3",0.001,1,9,0.884160756501182,0.457945099631511,0.0150448251316286,0.0370561057367143
"70_7","nuc_4mer","NS1","H16N3",0.001,3,3,0.929550827423168,0.557641762343321,0.0113868506655246,0.0831346440885255
"70_7","nuc_4mer","NS1","H16N3",0.001,3,9,0.909692671394799,0.513099197152914,0.012774710246909,0.0590254670889787
"70_7","nuc_4mer","NS1","H16N3",0.001,9,3,0.935224586288416,0.58481208314614,0.0130131053848916,0.0809082676144699
"70_7","nuc_4mer","NS1","H16N3",0.001,9,9,0.921040189125296,0.54477359540662,0.0098329240392839,0.0615914339576475
"70_7","nuc_4mer","NS1","H16N3",0.01,1,3,0.945153664302601,0.623563998864931,0.00906396667266234,0.0712074470235064
"70_7","nuc_4mer","NS1","H16N3",0.01,1,9,0.946099290780142,0.641928259289042,0.00890848401012615,0.0681009360937736
"70_7","nuc_4mer","NS1","H16N3",0.01,3,3,0.95177304964539,0.659769632128336,0.0112882613582159,0.0845002754599616
"70_7","nuc_4mer","NS1","H16N3",0.01,3,9,0.952245862884161,0.662043410571938,0.011138741361125,0.0842671022533026
"70_7","nuc_4mer","NS1","H16N3",0.01,9,3,0.952245862884161,0.653000386777967,0.0119846731495381,0.0968258353568519
"70_7","nuc_4mer","NS1","H16N3",0.01,9,9,0.952245862884161,0.653000386777967,0.0119846731495381,0.0968258353568519
"70_7","nuc_4mer","NS1","H16N3",0.1,1,3,0.943735224586288,0.484246367319643,0.0126648654713748,0.128827542508964
"70_7","nuc_4mer","NS1","H16N3",0.1,1,9,0.943735224586288,0.484246367319643,0.0126648654713748,0.128827542508964
"70_7","nuc_4mer","NS1","H16N3",0.1,3,3,0.942789598108747,0.471689103340099,0.0119846731495382,0.122435722155255
"70_7","nuc_4mer","NS1","H16N3",0.1,3,9,0.942789598108747,0.471689103340099,0.0119846731495382,0.122435722155255
"70_7","nuc_4mer","NS1","H16N3",0.1,9,3,0.942789598108747,0.471689103340099,0.0119846731495382,0.122435722155255
"70_7","nuc_4mer","NS1","H16N3",0.1,9,9,0.942789598108747,0.471689103340099,0.0119846731495382,0.122435722155255
"70_7","nuc_4mer","NS1","H3N8",0.001,1,3,0.922331628628858,0.54912598713893,0.0160300721289602,0.0878910458090243
"70_7","nuc_4mer","NS1","H3N8",0.001,1,9,0.871404218507493,0.452927785495249,0.0190551300875394,0.0574027341768652
"70_7","nuc_4mer","NS1","H3N8",0.001,3,3,0.928885835686843,0.58272806179456,0.0122131262203202,0.0747113118637191
"70_7","nuc_4mer","NS1","H3N8",0.001,3,9,0.90366893112485,0.528672221738883,0.0164767019558022,0.0685302471727045
"70_7","nuc_4mer","NS1","H3N8",0.001,9,3,0.93292242322469,0.604160923163519,0.00873235931181346,0.0601545975921236
"70_7","nuc_4mer","NS1","H3N8",0.001,9,9,0.917290028750986,0.557293543934129,0.0103781485496389,0.0640530883023197
"70_7","nuc_4mer","NS1","H3N8",0.01,1,3,0.944010635320459,0.638598547553032,0.0173758445347013,0.115949261626083
"70_7","nuc_4mer","NS1","H3N8",0.01,1,9,0.939472813780119,0.630349104691589,0.0152949415869055,0.100167181844783
"70_7","nuc_4mer","NS1","H3N8",0.01,3,3,0.952077449558558,0.681223170869758,0.0152969501906747,0.10737057895904
"70_7","nuc_4mer","NS1","H3N8",0.01,3,9,0.950059791873394,0.671697914998019,0.0155501310088539,0.107452534880741
"70_7","nuc_4mer","NS1","H3N8",0.01,9,3,0.951073709386052,0.658062038762611,0.0103993921135444,0.0872405588766884
"70_7","nuc_4mer","NS1","H3N8",0.01,9,9,0.951073709386052,0.658062038762611,0.0103993921135444,0.0872405588766884
"70_7","nuc_4mer","NS1","H3N8",0.1,1,3,0.939982952955245,0.482462121943226,0.00939037551868175,0.0932457379775627
"70_7","nuc_4mer","NS1","H3N8",0.1,1,9,0.939982952955245,0.482462121943226,0.00939037551868175,0.0932457379775627
"70_7","nuc_4mer","NS1","H3N8",0.1,3,3,0.939982952955245,0.482462121943226,0.00939037551868175,0.0932457379775627
"70_7","nuc_4mer","NS1","H3N8",0.1,3,9,0.939982952955245,0.482462121943226,0.00939037551868175,0.0932457379775627
"70_7","nuc_4mer","NS1","H3N8",0.1,9,3,0.939982952955245,0.482462121943226,0.00939037551868175,0.0932457379775627
"70_7","nuc_4mer","NS1","H3N8",0.1,9,9,0.939982952955245,0.482462121943226,0.00939037551868175,0.0932457379775627
"70_7","nuc_4mer","NS1","H4N6",0.001,1,3,0.915417136058124,0.52098742795772,0.0195795780254819,0.0673970361023895
"70_7","nuc_4mer","NS1","H4N6",0.001,1,9,0.87715023480121,0.481931922569412,0.0128727235128007,0.0297246969642326
"70_7","nuc_4mer","NS1","H4N6",0.001,3,3,0.924477551485387,0.559616464195679,0.0160857806530633,0.0779394592874862
"70_7","nuc_4mer","NS1","H4N6",0.001,3,9,0.899302558130704,0.52064271654467,0.0138323482359224,0.0474247919215258
"70_7","nuc_4mer","NS1","H4N6",0.001,9,3,0.929003961874866,0.582958866703953,0.00931374162205647,0.0528622741854626
"70_7","nuc_4mer","NS1","H4N6",0.001,9,9,0.920947305798514,0.569683875755022,0.00787618897013273,0.0413080157580521
"70_7","nuc_4mer","NS1","H4N6",0.01,1,3,0.941592091439566,0.631299286422271,0.00573102200836196,0.0484072252958383
"70_7","nuc_4mer","NS1","H4N6",0.01,1,9,0.93555054871334,0.610736934476624,0.00629895844978732,0.044334406419843
"70_7","nuc_4mer","NS1","H4N6",0.01,3,3,0.95216004455527,0.679809174026646,0.0069329769851835,0.0582379608308638
"70_7","nuc_4mer","NS1","H4N6",0.01,3,9,0.948634861967267,0.663079404633598,0.00750983190457818,0.0601925570114423
"70_7","nuc_4mer","NS1","H4N6",0.01,9,3,0.954170094806526,0.681122835462499,0.011487817021663,0.0933211485532544
"70_7","nuc_4mer","NS1","H4N6",0.01,9,9,0.953666316468995,0.678752932131283,0.0120545256251211,0.095899885728452
"70_7","nuc_4mer","NS1","H4N6",0.1,1,3,0.938565624090224,0.480961268540928,0.00527781764809991,0.0460803907275894
"70_7","nuc_4mer","NS1","H4N6",0.1,1,9,0.938061845752693,0.478765079072018,0.00585095309582917,0.0451230475112688
"70_7","nuc_4mer","NS1","H4N6",0.1,3,3,0.937559333189879,0.472386637635517,0.00489598813676766,0.0379227090435932
"70_7","nuc_4mer","NS1","H4N6",0.1,3,9,0.937559333189879,0.472386637635517,0.00489598813676766,0.0379227090435932
"70_7","nuc_4mer","NS1","H4N6",0.1,9,3,0.937559333189879,0.472386637635517,0.00489598813676766,0.0379227090435932
"70_7","nuc_4mer","NS1","H4N6",0.1,9,9,0.937559333189879,0.472386637635517,0.00489598813676766,0.0379227090435932
"70_7","nuc_4mer","NS1","H4N8",0.001,1,3,0.927586747784388,0.547719979761721,0.00988314524744924,0.0459709874011977
