"cluster_set","featset","focgene","threshold","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","AUC","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
"60_8","prot_ctriad","HA",0.045,0.633,-0.041,0.614,0.651,0.769,1,0.632,0.221,0.194,0.765,0.199,0.759,0.199,0.194,0.197,0.231,0.045,0.225,0.48
"60_8","prot_pseaac","HA",0.049,0.655,0.049,0.637,0.673,0.769,1,0.307,0.237,0.282,0.768,0.268,0.78,0.268,0.282,0.274,0.231,0.065,0.243,0.525
"60_8","cds_compbias","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.046,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","cds_compbias","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.046,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_2mer","M1",0.68,0.77,0.009,0.753,0.786,0.769,0.456,0,0.052,0.006,1,0.8,0.77,0.8,0.006,0.013,0.231,0.001,0.002,0.503
"60_8","nuc_3mer","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.046,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_3mer","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.046,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_4mer","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.04,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_4mer","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.04,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_5mer","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.036,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_5mer","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.036,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_6mer","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.042,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_6mer","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.042,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_2mer","M1",0.02,0.287,0.025,0.27,0.305,0.769,1,0,0.039,0.969,0.082,0.241,0.898,0.241,0.969,0.386,0.231,0.224,0.93,0.526
"60_8","prot_ctdc","M1",0.018,0.339,0.052,0.321,0.357,0.769,1,0,0.052,0.947,0.156,0.252,0.907,0.252,0.947,0.399,0.231,0.219,0.868,0.551
"60_8","prot_ctdd","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.009,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdd","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.009,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdt","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.015,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdt","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.015,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctriad","M1",0.018,0.234,-0.004,0.218,0.251,0.769,1,0,0.029,0.984,0.008,0.23,0.63,0.23,0.984,0.373,0.231,0.228,0.99,0.496
"60_8","prot_pseaac","M1",0.016,0.354,0.072,0.335,0.372,0.769,1,0,0.025,0.976,0.166,0.261,0.958,0.261,0.976,0.411,0.231,0.226,0.867,0.571
"60_8","cds_compbias","NA",0.015,0.485,-0.156,0.466,0.505,0.769,1,0,0.513,0.248,0.557,0.144,0.711,0.144,0.248,0.182,0.231,0.057,0.398,0.402
"60_8","nuc_2mer","NA",0.009,0.484,-0.118,0.465,0.503,0.769,1,0,0.545,0.311,0.536,0.168,0.721,0.168,0.311,0.218,0.231,0.072,0.428,0.423
"60_8","nuc_3mer","NA",0.01,0.184,-0.409,0.17,0.2,0.769,1,0,0.869,0.136,0.199,0.049,0.433,0.049,0.136,0.072,0.231,0.031,0.647,0.167
"60_8","nuc_4mer","NA",0.01,0.274,-0.296,0.257,0.292,0.769,1,0,0.742,0.254,0.28,0.096,0.555,0.096,0.254,0.139,0.231,0.059,0.612,0.267
"60_8","nuc_5mer","NA",0.013,0.394,-0.2,0.376,0.413,0.769,1,0,0.598,0.291,0.425,0.132,0.666,0.132,0.291,0.182,0.231,0.067,0.509,0.358
"60_8","nuc_6mer","NA",0.008,0.403,-0.154,0.384,0.422,0.769,1,0,0.573,0.361,0.416,0.157,0.683,0.157,0.361,0.219,0.231,0.084,0.533,0.388
"60_8","prot_2mer","NA",0.055,0.668,-0.122,0.65,0.686,0.769,1,0,0.199,0.042,0.856,0.081,0.748,0.081,0.042,0.055,0.231,0.01,0.12,0.449
"60_8","prot_ctdc","NA",0.286,0.766,0.119,0.75,0.782,0.769,0.619,0,0.172,0.131,0.958,0.482,0.785,0.482,0.131,0.206,0.231,0.03,0.063,0.544
"60_8","prot_ctdd","NA",0.018,0.486,0.083,0.467,0.505,0.769,1,0,0.353,0.714,0.418,0.27,0.829,0.27,0.714,0.391,0.231,0.165,0.613,0.566
"60_8","prot_ctdt","NA",0,0.316,0.021,0.299,0.335,0.769,1,0,0.269,0.9,0.141,0.24,0.823,0.24,0.9,0.379,0.231,0.208,0.869,0.52
"60_8","prot_ctriad","NA",0.101,0.726,-0.065,0.709,0.743,0.769,1,0,0.149,0.011,0.942,0.055,0.76,0.055,0.011,0.019,0.231,0.003,0.048,0.476
"60_8","prot_pseaac","NA",0.001,0.355,0.039,0.337,0.373,0.769,1,0,0.233,0.877,0.197,0.248,0.842,0.248,0.877,0.386,0.231,0.203,0.82,0.537
"60_8","cds_compbias","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.084,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","cds_compbias","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.084,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_2mer","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.061,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_2mer","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.061,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_3mer","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.046,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_3mer","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.046,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_4mer","NP",0.383,0.775,0.043,0.758,0.79,0.769,0.239,0,0.038,0.029,0.999,0.9,0.774,0.9,0.029,0.056,0.231,0.007,0.007,0.514
"60_8","nuc_5mer","NP",0.243,0.779,0.089,0.763,0.795,0.769,0.095,0,0.11,0.066,0.994,0.774,0.78,0.774,0.066,0.122,0.231,0.015,0.02,0.53
"60_8","nuc_6mer","NP",0.233,0.778,0.08,0.762,0.794,0.769,0.13,0,0.108,0.06,0.994,0.755,0.778,0.755,0.06,0.111,0.231,0.014,0.018,0.527
"60_8","prot_2mer","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.03,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_2mer","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.03,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdc","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.056,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdc","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.056,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdd","NP",0,0.406,0.102,0.388,0.425,0.769,1,0,0.126,0.945,0.244,0.274,0.936,0.274,0.945,0.424,0.231,0.219,0.8,0.595
"60_8","prot_ctdt","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.039,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdt","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.039,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctriad","NP",0,0.252,0.012,0.236,0.269,0.769,1,0,0.059,0.997,0.028,0.236,0.966,0.236,0.997,0.382,0.231,0.231,0.978,0.512
"60_8","prot_pseaac","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.048,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_pseaac","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.048,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","cds_compbias","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.053,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","cds_compbias","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.053,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_2mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.1,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_2mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.1,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_3mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.064,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_3mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.064,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_4mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.073,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_4mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.073,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_5mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.071,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_5mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.071,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_6mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.037,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_6mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.037,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_2mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.028,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_2mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.028,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdc","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.029,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdc","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.029,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdd","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.044,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdd","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.044,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdt","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.023,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdt","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.023,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctriad","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.026,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctriad","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.026,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_pseaac","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.027,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_pseaac","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.027,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","cds_compbias","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.053,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","cds_compbias","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.053,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_2mer","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.096,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_2mer","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.096,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_3mer","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.084,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_3mer","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.084,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_4mer","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.075,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_4mer","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.075,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_5mer","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.054,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_5mer","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.054,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_6mer","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.07,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_6mer","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.07,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_2mer","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.048,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_2mer","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.048,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdc","PA",0.788,0.774,0.04,0.758,0.79,0.769,0.254,0,0.09,0.028,0.999,0.895,0.773,0.895,0.028,0.053,0.231,0.006,0.007,0.513
"60_8","prot_ctdd","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.117,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdd","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.117,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdt","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.118,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdt","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.118,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctriad","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.065,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctriad","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.065,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_pseaac","PA",0,0.259,0.015,0.242,0.276,0.769,1,0,0.081,0.995,0.037,0.237,0.962,0.237,0.995,0.383,0.231,0.23,0.97,0.516
"60_8","cds_compbias","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.067,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","cds_compbias","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.067,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_2mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.067,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_2mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.067,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_3mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.122,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_3mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.122,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_4mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.067,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_4mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.067,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_5mer","PB1",0.074,0.753,0.316,0.736,0.769,0.769,0.971,0.35,0.155,0.487,0.833,0.468,0.844,0.468,0.487,0.477,0.231,0.113,0.241,0.66
"60_8","nuc_6mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.032,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_6mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.032,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_2mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.023,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_2mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.023,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdc","PB1",0.662,0.772,0.035,0.756,0.788,0.769,0.333,0,0.071,0.026,0.997,0.727,0.773,0.727,0.026,0.05,0.231,0.006,0.008,0.511
"60_8","prot_ctdd","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.019,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdd","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.019,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdt","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.067,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdt","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.067,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctriad","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.026,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctriad","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.026,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_pseaac","PB1",0.651,0.771,0.019,0.755,0.787,0.769,0.384,0,0.063,0.013,1,0.889,0.771,0.889,0.013,0.026,0.231,0.003,0.003,0.506
"60_8","cds_compbias","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.12,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","cds_compbias","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.12,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_2mer","PB2",0.022,0.637,0.163,0.619,0.655,0.769,1,0,0.288,0.529,0.67,0.325,0.825,0.325,0.529,0.403,0.231,0.122,0.376,0.599
"60_8","nuc_3mer","PB2",0.037,0.763,0.347,0.746,0.779,0.769,0.776,0.142,0.16,0.518,0.836,0.488,0.852,0.488,0.518,0.502,0.231,0.12,0.246,0.677
"60_8","nuc_4mer","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.072,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_4mer","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.072,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_5mer","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.125,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_5mer","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.125,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_6mer","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.103,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","nuc_6mer","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.103,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_2mer","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.045,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_2mer","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.045,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdc","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.053,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdc","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.053,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdd","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.039,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdd","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.039,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdt","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.087,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctdt","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.087,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctriad","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.042,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_ctriad","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.042,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_pseaac","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.054,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","prot_pseaac","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.054,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_6","cds_compbias","HA",0.07,0.674,0.031,0.656,0.692,0.769,1,0.001,0.234,0.218,0.811,0.258,0.775,0.258,0.218,0.237,0.231,0.051,0.196,0.515
"70_6","nuc_2mer","HA",0.014,0.468,-0.199,0.449,0.487,0.769,1,0,0.617,0.204,0.548,0.12,0.696,0.12,0.204,0.151,0.231,0.047,0.395,0.376
"70_6","nuc_3mer","HA",0.035,0.37,-0.192,0.352,0.389,0.769,1,0,0.615,0.333,0.382,0.14,0.655,0.14,0.333,0.197,0.231,0.077,0.552,0.357
"70_6","nuc_4mer","HA",0.059,0.673,0.041,0.655,0.691,0.769,1,0.015,0.28,0.235,0.805,0.266,0.777,0.266,0.235,0.249,0.231,0.054,0.204,0.52
"70_6","nuc_5mer","HA",0.075,0.773,0.196,0.757,0.789,0.769,0.3,0,0.128,0.214,0.942,0.524,0.799,0.524,0.214,0.303,0.231,0.049,0.094,0.578
"70_6","nuc_6mer","HA",0.059,0.778,0.264,0.761,0.793,0.769,0.14,0,0.1,0.304,0.92,0.534,0.814,0.534,0.304,0.388,0.231,0.07,0.132,0.612
"70_6","prot_2mer","HA",0.019,0.67,0.125,0.652,0.688,0.769,1,0,0.2,0.374,0.759,0.319,0.801,0.319,0.374,0.344,0.231,0.087,0.272,0.567
"70_6","prot_ctdc","HA",0.024,0.653,0.1,0.634,0.671,0.769,1,0,0.226,0.371,0.738,0.299,0.796,0.299,0.371,0.331,0.231,0.086,0.287,0.554
"70_6","prot_ctdd","HA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.085,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_6","prot_ctdd","HA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.085,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
