"cluster_set","featset","focgene","subtype","alpha","lambda","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","nuc_4mer","PB2","H7N4",1,0.1,0.762442542340498,0.279846414947545,0.0179237138549284,0.0154141895833504
"70_7","nuc_4mer","PB2","H7N4",1,1,0.753733711709419,0,0.379792344032332,0
"70_7","nuc_4mer","PB2","H7N4",1,10,0.753733711709419,0,0.379792344032332,0
"70_7","nuc_4mer","PB2","H7N7",0,0.001,0.909528905167575,0.561774495741602,0.00957984397180227,0.0243473179032856
"70_7","nuc_4mer","PB2","H7N7",0,0.01,0.909528905167575,0.561774495741602,0.00957984397180227,0.0243473179032856
"70_7","nuc_4mer","PB2","H7N7",0,0.1,0.867838344615548,0.45359454108829,0.014969991114622,0.0267759318511773
"70_7","nuc_4mer","PB2","H7N7",0,1,0.804362474039942,0.347821478277069,0.0135906225434984,0.0172666327045917
"70_7","nuc_4mer","PB2","H7N7",0,10,0.807219542152359,0.32158926560322,0.0182109697834756,0.0273421465332788
"70_7","nuc_4mer","PB2","H7N7",0.5,0.001,0.932732654907466,0.618885078032829,0.00742148196771923,0.0238271366100396
"70_7","nuc_4mer","PB2","H7N7",0.5,0.01,0.894840291335477,0.517280375801164,0.00753176684018008,0.0148004362986684
"70_7","nuc_4mer","PB2","H7N7",0.5,0.1,0.789669362597924,0.323856129715578,0.021162033272279,0.022066968335073
"70_7","nuc_4mer","PB2","H7N7",0.5,1,0.752716605625584,0,0.378290782887995,0
"70_7","nuc_4mer","PB2","H7N7",0.5,10,0.752716605625584,0,0.378290782887995,0
"70_7","nuc_4mer","PB2","H7N7",1,0.001,0.929887921955982,0.611103220941584,0.0114420645547749,0.0386217149558358
"70_7","nuc_4mer","PB2","H7N7",1,0.01,0.868789583790912,0.454924145080139,0.0103048158836993,0.0238060657698708
