"cluster_set","featset","focgene","threshold","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","AUC","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
"70_7","nuc_4mer","NS1",0.834,0.7,0.22,0.682,0.717,0.769,1,0,0.523,0.468,0.77,0.38,0.828,0.38,0.468,0.419,0.231,0.108,0.285,0.619
"70_7","nuc_5mer","NS1",0.864,0.743,-0.046,0.726,0.76,0.769,0.999,0,0.093,0.002,0.967,0.014,0.763,0.014,0.002,0.003,0.231,0,0.026,0.484
"70_7","nuc_6mer","NS1",0.889,0.919,0.754,0.909,0.93,0.769,0,0,0.774,0.71,0.982,0.924,0.918,0.924,0.71,0.803,0.231,0.164,0.178,0.846
"70_7","prot_2mer","NS1",0.269,0.231,-0.002,0.215,0.248,0.769,1,0,0.07,0.995,0.001,0.231,0.4,0.231,0.995,0.375,0.231,0.23,0.998,0.498
"70_7","prot_ctdc","NS1",0.898,0.934,0.803,0.924,0.943,0.769,0,0,0.854,0.78,0.98,0.922,0.937,0.922,0.78,0.845,0.231,0.181,0.196,0.88
"70_7","prot_ctdd","NS1",0.905,0.618,-0.132,0.599,0.636,0.769,1,0.006,0.103,0.102,0.773,0.119,0.741,0.119,0.102,0.11,0.231,0.024,0.198,0.437
"70_7","prot_ctdt","NS1",0.871,0.544,-0.161,0.525,0.563,0.769,1,0,0.136,0.163,0.658,0.126,0.723,0.126,0.163,0.142,0.231,0.038,0.3,0.411
"70_7","prot_ctriad","NS1",0.91,0.653,-0.053,0.635,0.671,0.769,1,0,0.155,0.144,0.807,0.183,0.758,0.183,0.144,0.161,0.231,0.033,0.182,0.475
"70_7","prot_pseaac","NS1",0.911,0.753,0.021,0.736,0.769,0.769,0.974,0,0.099,0.05,0.964,0.298,0.771,0.298,0.05,0.086,0.231,0.012,0.039,0.507
"70_7","cds_compbias","PA",0.778,0.628,0.176,0.61,0.647,0.769,1,0,0.574,0.581,0.643,0.329,0.836,0.329,0.581,0.42,0.231,0.134,0.409,0.612
"70_7","nuc_2mer","PA",0.897,0.894,0.709,0.882,0.906,0.769,0,0.037,0.899,0.801,0.923,0.757,0.939,0.757,0.801,0.778,0.231,0.185,0.245,0.862
"70_7","nuc_3mer","PA",0.853,0.782,0.454,0.766,0.798,0.769,0.046,0,0.813,0.701,0.807,0.522,0.9,0.522,0.701,0.598,0.231,0.162,0.31,0.754
"70_7","nuc_4mer","PA",0.784,0.605,0.002,0.586,0.624,0.769,1,0,0.444,0.307,0.695,0.233,0.769,0.233,0.307,0.265,0.231,0.071,0.306,0.501
"70_7","nuc_5mer","PA",0.786,0.7,0.266,0.683,0.718,0.769,1,0,0.636,0.563,0.742,0.396,0.849,0.396,0.563,0.465,0.231,0.13,0.329,0.652
"70_7","nuc_6mer","PA",0.861,0.932,0.788,0.922,0.941,0.769,0,0,0.771,0.717,0.997,0.984,0.921,0.984,0.717,0.83,0.231,0.166,0.169,0.857
"70_7","prot_2mer","PA",0.625,0.232,-0.012,0.216,0.248,0.769,1,0,0.082,0.963,0.012,0.227,0.511,0.227,0.963,0.367,0.231,0.223,0.982,0.487
"70_7","prot_ctdc","PA",0.843,0.892,0.72,0.879,0.903,0.769,0,0,0.896,0.89,0.892,0.713,0.964,0.713,0.89,0.792,0.231,0.206,0.289,0.891
"70_7","prot_ctdd","PA",0.166,0.231,-0.004,0.215,0.247,0.769,1,0,0.116,0.989,0.002,0.23,0.417,0.23,0.989,0.373,0.231,0.229,0.996,0.496
"70_7","prot_ctdt","PA",0.848,0.958,0.882,0.95,0.966,0.769,0,0.088,0.914,0.895,0.978,0.923,0.969,0.923,0.895,0.909,0.231,0.207,0.224,0.936
"70_7","prot_ctriad","PA",0.865,0.576,-0.09,0.557,0.594,0.769,1,0,0.196,0.218,0.683,0.172,0.744,0.172,0.218,0.192,0.231,0.051,0.294,0.451
"70_7","prot_pseaac","PA",0.905,0.599,-0.069,0.58,0.617,0.769,1,0.003,0.224,0.212,0.715,0.183,0.751,0.183,0.212,0.196,0.231,0.049,0.268,0.463
"70_7","cds_compbias","PB1",0.711,0.462,-0.025,0.443,0.481,0.769,1,0,0.405,0.518,0.445,0.219,0.754,0.219,0.518,0.308,0.231,0.12,0.546,0.481
"70_7","nuc_2mer","PB1",0.941,0.937,0.831,0.928,0.946,0.769,0,0,0.953,0.924,0.942,0.826,0.976,0.826,0.924,0.872,0.231,0.214,0.259,0.933
"70_7","nuc_3mer","PB1",0.657,0.237,-0.111,0.221,0.253,0.769,1,0,0.241,0.684,0.102,0.187,0.517,0.187,0.684,0.293,0.231,0.158,0.849,0.393
"70_7","nuc_4mer","PB1",0.809,0.865,0.588,0.851,0.878,0.769,0,0,0.619,0.597,0.945,0.767,0.886,0.767,0.597,0.672,0.231,0.138,0.18,0.771
"70_7","nuc_5mer","PB1",0.771,0.576,0.096,0.557,0.595,0.769,1,0,0.504,0.539,0.588,0.282,0.809,0.282,0.539,0.371,0.231,0.125,0.442,0.563
"70_7","nuc_6mer","PB1",0.891,0.934,0.795,0.924,0.943,0.769,0,0,0.741,0.725,0.997,0.985,0.923,0.985,0.725,0.835,0.231,0.168,0.17,0.861
"70_7","prot_2mer","PB1",0.987,0.719,-0.084,0.702,0.736,0.769,1,0,0.069,0.005,0.934,0.022,0.757,0.022,0.005,0.008,0.231,0.001,0.052,0.47
"70_7","prot_ctdc","PB1",0.748,0.963,0.889,0.955,0.969,0.769,0,0,0.852,0.84,1,0.998,0.954,0.998,0.84,0.912,0.231,0.194,0.195,0.92
"70_7","prot_ctdd","PB1",0.962,0.73,-0.063,0.713,0.747,0.769,1,0,0.08,0.006,0.948,0.036,0.76,0.036,0.006,0.011,0.231,0.001,0.041,0.477
"70_7","prot_ctdt","PB1",0.81,0.963,0.891,0.955,0.969,0.769,0,0,0.87,0.864,0.992,0.971,0.96,0.971,0.864,0.914,0.231,0.2,0.206,0.928
"70_7","prot_ctriad","PB1",0.968,0.769,0.005,0.753,0.785,0.769,0.474,0,0.045,0.003,1,1,0.769,1,0.003,0.006,0.231,0.001,0.001,0.502
"70_7","prot_pseaac","PB1",0.869,0.934,0.814,0.924,0.943,0.769,0,1,0.891,0.858,0.957,0.856,0.957,0.856,0.858,0.857,0.231,0.199,0.232,0.907
"70_7","cds_compbias","PB2",0.935,0.74,-0.052,0.723,0.757,0.769,1,0,0.094,0.002,0.962,0.013,0.762,0.013,0.002,0.003,0.231,0,0.029,0.482
"70_7","nuc_2mer","PB2",0.959,0.876,0.654,0.863,0.888,0.769,0,0.41,0.834,0.744,0.915,0.726,0.922,0.726,0.744,0.735,0.231,0.172,0.237,0.83
"70_7","nuc_3mer","PB2",0.886,0.542,-0.247,0.523,0.561,0.769,1,0.109,0.132,0.057,0.688,0.052,0.708,0.052,0.057,0.054,0.231,0.013,0.253,0.372
"70_7","nuc_4mer","PB2",0.872,0.881,0.631,0.868,0.893,0.769,0,0,0.643,0.605,0.964,0.837,0.89,0.837,0.605,0.702,0.231,0.14,0.167,0.785
"70_7","nuc_5mer","PB2",0.772,0.255,-0.136,0.238,0.272,0.769,1,0,0.213,0.599,0.151,0.175,0.556,0.175,0.599,0.271,0.231,0.139,0.791,0.375
"70_7","nuc_6mer","PB2",0.887,0.891,0.676,0.879,0.903,0.769,0,0,0.701,0.681,0.955,0.819,0.909,0.819,0.681,0.744,0.231,0.158,0.193,0.818
"70_7","prot_2mer","PB2",0.991,0.678,-0.103,0.66,0.696,0.769,1,0,0.075,0.047,0.868,0.097,0.752,0.097,0.047,0.063,0.231,0.011,0.112,0.458
"70_7","prot_ctdc","PB2",0.795,0.971,0.915,0.964,0.977,0.769,0,0,0.897,0.875,1,1,0.964,1,0.875,0.934,0.231,0.203,0.203,0.938
"70_7","prot_ctdd","PB2",0.545,0.221,-0.044,0.205,0.237,0.769,1,0,0.058,0.888,0.019,0.214,0.367,0.214,0.888,0.345,0.231,0.206,0.959,0.454
"70_7","prot_ctdt","PB2",0.81,0.967,0.905,0.96,0.973,0.769,0,0,0.911,0.888,0.991,0.967,0.967,0.967,0.888,0.926,0.231,0.206,0.213,0.94
"70_7","prot_ctriad","PB2",0.996,0.712,-0.096,0.695,0.729,0.769,1,0,0.032,0.003,0.926,0.013,0.755,0.013,0.003,0.005,0.231,0.001,0.058,0.465
"70_7","prot_pseaac","PB2",0.907,0.911,0.757,0.899,0.921,0.769,0,0,0.894,0.853,0.928,0.782,0.954,0.782,0.853,0.816,0.231,0.197,0.252,0.891
"70_8","cds_compbias","HA",0.809,0.727,-0.068,0.71,0.744,0.769,1,0,0.043,0.006,0.944,0.034,0.759,0.034,0.006,0.011,0.231,0.001,0.044,0.475
"70_8","nuc_2mer","HA",1,0.936,0.802,0.926,0.945,0.769,0,0,0.799,0.725,1,1,0.923,1,0.725,0.841,0.231,0.168,0.168,0.862
"70_8","nuc_3mer","HA",0.55,0.226,-0.018,0.21,0.242,0.769,1,0,0.059,0.956,0.006,0.225,0.308,0.225,0.956,0.364,0.231,0.221,0.985,0.481
"70_8","nuc_4mer","HA",0.723,0.236,-0.142,0.22,0.253,0.769,1,0,0.145,0.608,0.124,0.173,0.512,0.173,0.608,0.269,0.231,0.141,0.814,0.366
"70_8","nuc_5mer","HA",0.854,0.764,0.012,0.747,0.78,0.769,0.733,0,0.04,0.021,0.987,0.333,0.77,0.333,0.021,0.04,0.231,0.005,0.015,0.504
"70_8","nuc_6mer","HA",0.881,0.936,0.802,0.926,0.945,0.769,0,0,0.751,0.725,1,1,0.923,1,0.725,0.841,0.231,0.168,0.168,0.862
"70_8","prot_2mer","HA",0.776,0.761,0.274,0.745,0.777,0.769,0.815,0,0.45,0.375,0.878,0.48,0.824,0.48,0.375,0.421,0.231,0.087,0.181,0.627
"70_8","prot_ctdc","HA",0.9,0.792,0.21,0.776,0.807,0.769,0.002,0,0.209,0.178,0.977,0.701,0.798,0.701,0.178,0.284,0.231,0.041,0.059,0.578
"70_8","prot_ctdd","HA",0.77,0.815,0.28,0.8,0.83,0.769,0,0,0.218,0.202,1,0.992,0.806,0.992,0.202,0.336,0.231,0.047,0.047,0.601
"70_8","prot_ctdt","HA",0.953,0.704,-0.078,0.686,0.721,0.769,1,0,0.124,0.034,0.906,0.098,0.757,0.098,0.034,0.05,0.231,0.008,0.08,0.47
"70_8","prot_ctriad","HA",0.77,0.828,0.544,0.814,0.843,0.769,0,0,0.737,0.71,0.864,0.611,0.908,0.611,0.71,0.657,0.231,0.164,0.269,0.787
"70_8","prot_pseaac","HA",0.959,0.773,0.031,0.757,0.789,0.769,0.3,0,0.08,0.021,1,0.929,0.772,0.929,0.021,0.041,0.231,0.005,0.005,0.51
"70_8","cds_compbias","M1",0.692,0.676,0.08,0.658,0.694,0.769,1,0.541,0.36,0.285,0.794,0.294,0.787,0.294,0.285,0.289,0.231,0.066,0.224,0.539
"70_8","nuc_2mer","M1",0.953,0.899,0.723,0.887,0.91,0.769,0,0.009,0.894,0.817,0.923,0.763,0.944,0.763,0.817,0.789,0.231,0.189,0.248,0.87
"70_8","nuc_3mer","M1",0.928,0.738,-0.053,0.721,0.755,0.769,1,0,0.077,0.003,0.96,0.024,0.762,0.024,0.003,0.006,0.231,0.001,0.032,0.481
"70_8","nuc_4mer","M1",0.759,0.552,0.115,0.533,0.571,0.769,1,0,0.598,0.638,0.526,0.288,0.828,0.288,0.638,0.397,0.231,0.148,0.512,0.582
"70_8","nuc_5mer","M1",0.788,0.469,-0.167,0.449,0.488,0.769,1,0,0.293,0.252,0.534,0.14,0.703,0.14,0.252,0.18,0.231,0.058,0.417,0.393
"70_8","nuc_6mer","M1",0.736,0.437,0.055,0.419,0.457,0.769,1,0,0.298,0.748,0.344,0.256,0.819,0.256,0.748,0.381,0.231,0.173,0.677,0.546
"70_8","prot_2mer","M1",0.903,0.754,0.036,0.738,0.771,0.769,0.961,0,0.121,0.063,0.962,0.336,0.773,0.336,0.063,0.106,0.231,0.015,0.043,0.513
"70_8","prot_ctdc","M1",0.802,0.792,0.148,0.776,0.807,0.769,0.002,0,0.106,0.102,1,0.984,0.787,0.984,0.102,0.185,0.231,0.024,0.024,0.551
"70_8","prot_ctdd","M1",0.87,0.776,0.195,0.76,0.792,0.769,0.186,0,0.207,0.204,0.948,0.543,0.798,0.543,0.204,0.296,0.231,0.047,0.087,0.576
"70_8","prot_ctdt","M1",0.859,0.809,0.282,0.794,0.824,0.769,0,0,0.241,0.225,0.985,0.822,0.808,0.822,0.225,0.353,0.231,0.052,0.063,0.605
"70_8","prot_ctriad","M1",0.865,0.792,0.161,0.776,0.807,0.769,0.002,0,0.148,0.117,0.996,0.889,0.789,0.889,0.117,0.206,0.231,0.027,0.03,0.556
"70_8","prot_pseaac","M1",0.715,0.717,0.028,0.699,0.734,0.769,1,0,0.128,0.129,0.894,0.268,0.773,0.268,0.129,0.175,0.231,0.03,0.112,0.512
"70_8","cds_compbias","NA",0.74,0.405,-0.234,0.386,0.424,0.769,1,0,0.147,0.223,0.46,0.111,0.663,0.111,0.223,0.148,0.231,0.052,0.467,0.341
"70_8","nuc_2mer","NA",0.864,0.91,0.758,0.898,0.92,0.769,0,0,0.94,0.874,0.921,0.768,0.96,0.768,0.874,0.818,0.231,0.202,0.263,0.897
"70_8","nuc_3mer","NA",0.856,0.787,0.524,0.771,0.803,0.769,0.011,0,0.807,0.908,0.751,0.523,0.964,0.523,0.908,0.664,0.231,0.21,0.401,0.829
"70_8","nuc_4mer","NA",0.778,0.916,0.749,0.905,0.926,0.769,0,0,0.787,0.731,0.972,0.886,0.923,0.886,0.731,0.801,0.231,0.169,0.191,0.852
"70_8","nuc_5mer","NA",0.833,0.722,-0.038,0.705,0.739,0.769,1,0,0.048,0.045,0.926,0.156,0.763,0.156,0.045,0.07,0.231,0.01,0.067,0.486
"70_8","nuc_6mer","NA",0.8,0.906,0.726,0.894,0.917,0.769,0,0,0.76,0.748,0.954,0.829,0.926,0.829,0.748,0.786,0.231,0.173,0.209,0.851
"70_8","prot_2mer","NA",0.514,0.234,0.001,0.218,0.25,0.769,1,0,0.042,1,0.003,0.232,1,0.232,1,0.377,0.231,0.231,0.998,0.501
"70_8","prot_ctdc","NA",0.915,0.751,0.164,0.734,0.767,0.769,0.986,0,0.242,0.23,0.907,0.428,0.796,0.428,0.23,0.299,0.231,0.053,0.124,0.569
"70_8","prot_ctdd","NA",0.761,0.407,-0.225,0.388,0.426,0.769,1,0,0.143,0.235,0.459,0.116,0.666,0.116,0.235,0.155,0.231,0.054,0.47,0.347
"70_8","prot_ctdt","NA",0.939,0.775,0.209,0.758,0.79,0.769,0.239,0,0.261,0.228,0.939,0.53,0.802,0.53,0.228,0.319,0.231,0.053,0.1,0.584
"70_8","prot_ctriad","NA",0.504,0.233,0.001,0.217,0.249,0.769,1,0,0.022,1,0.002,0.232,1,0.232,1,0.376,0.231,0.231,0.999,0.501
"70_8","prot_pseaac","NA",0.966,0.739,0.055,0.721,0.755,0.769,1,0,0.16,0.117,0.926,0.321,0.777,0.321,0.117,0.171,0.231,0.027,0.084,0.521
"70_8","cds_compbias","NP",0.847,0.627,-0.133,0.609,0.646,0.769,1,0,0.227,0.087,0.79,0.111,0.742,0.111,0.087,0.098,0.231,0.02,0.182,0.439
"70_8","nuc_2mer","NP",0.973,0.916,0.748,0.905,0.926,0.769,0,0,0.789,0.73,0.972,0.886,0.923,0.886,0.73,0.8,0.231,0.169,0.191,0.851
"70_8","nuc_3mer","NP",0.912,0.666,0.217,0.648,0.684,0.769,1,0,0.607,0.563,0.697,0.359,0.841,0.359,0.563,0.439,0.231,0.13,0.363,0.63
"70_8","nuc_4mer","NP",0.807,0.827,0.483,0.812,0.841,0.769,0,0,0.598,0.539,0.914,0.654,0.868,0.654,0.539,0.591,0.231,0.125,0.191,0.727
"70_8","nuc_5mer","NP",0.838,0.712,0.28,0.694,0.729,0.769,1,0,0.596,0.557,0.758,0.41,0.85,0.41,0.557,0.472,0.231,0.129,0.315,0.657
"70_8","nuc_6mer","NP",0.829,0.668,0.078,0.65,0.686,0.769,1,0.46,0.472,0.301,0.778,0.29,0.787,0.29,0.301,0.295,0.231,0.07,0.24,0.54
"70_8","prot_2mer","NP",0.955,0.736,-0.055,0.719,0.753,0.769,1,0,0.01,0.005,0.956,0.032,0.761,0.032,0.005,0.008,0.231,0.001,0.035,0.48
"70_8","prot_ctdc","NP",0.811,0.963,0.892,0.955,0.97,0.769,0,0,0.865,0.859,0.995,0.98,0.959,0.98,0.859,0.916,0.231,0.199,0.203,0.927
"70_8","prot_ctdd","NP",0.937,0.613,-0.146,0.595,0.632,0.769,1,0.005,0.105,0.091,0.771,0.106,0.738,0.106,0.091,0.098,0.231,0.021,0.197,0.431
"70_8","prot_ctdt","NP",0.774,0.946,0.842,0.937,0.954,0.769,0,0,0.832,0.822,0.983,0.937,0.948,0.937,0.822,0.876,0.231,0.19,0.203,0.903
"70_8","prot_ctriad","NP",0.866,0.753,0.083,0.736,0.769,0.769,0.971,0,0.132,0.118,0.944,0.39,0.781,0.39,0.118,0.181,0.231,0.027,0.07,0.531
"70_8","prot_pseaac","NP",0.858,0.795,0.165,0.779,0.81,0.769,0.001,0,0.125,0.115,1,0.986,0.789,0.986,0.115,0.206,0.231,0.027,0.027,0.557
"70_8","cds_compbias","NS1",0.787,0.638,0.275,0.619,0.656,0.769,1,0,0.701,0.796,0.59,0.369,0.906,0.369,0.796,0.504,0.231,0.184,0.499,0.693
"70_8","nuc_2mer","NS1",0.871,0.928,0.798,0.917,0.937,0.769,0,0.388,0.903,0.854,0.95,0.837,0.956,0.837,0.854,0.845,0.231,0.198,0.236,0.902
"70_8","nuc_3mer","NS1",0.875,0.876,0.651,0.863,0.888,0.769,0,0.826,0.821,0.728,0.921,0.734,0.918,0.734,0.728,0.731,0.231,0.169,0.23,0.824
"70_8","nuc_4mer","NS1",0.863,0.893,0.69,0.881,0.905,0.769,0,0.001,0.741,0.723,0.944,0.797,0.919,0.797,0.723,0.758,0.231,0.167,0.21,0.834
"70_8","nuc_5mer","NS1",0.84,0.742,0.345,0.725,0.758,0.769,0.999,0,0.705,0.597,0.786,0.456,0.866,0.456,0.597,0.517,0.231,0.138,0.303,0.691
"70_8","nuc_6mer","NS1",0.852,0.686,0.307,0.668,0.704,0.769,1,0,0.663,0.714,0.678,0.4,0.887,0.4,0.714,0.513,0.231,0.165,0.413,0.696
"70_8","prot_2mer","NS1",0.979,0.708,-0.026,0.691,0.725,0.769,1,0,0.134,0.083,0.897,0.194,0.764,0.194,0.083,0.116,0.231,0.019,0.099,0.49
"70_8","prot_ctdc","NS1",0.883,0.807,0.541,0.791,0.822,0.769,0,0,0.856,0.846,0.795,0.554,0.945,0.554,0.846,0.67,0.231,0.196,0.354,0.821
"70_8","prot_ctdd","NS1",0.868,0.528,-0.157,0.509,0.547,0.769,1,0,0.167,0.191,0.629,0.134,0.721,0.134,0.191,0.158,0.231,0.044,0.329,0.41
"70_8","prot_ctdt","NS1",0.904,0.715,0.055,0.698,0.732,0.769,1,0,0.165,0.165,0.881,0.295,0.778,0.295,0.165,0.212,0.231,0.038,0.13,0.523
"70_8","prot_ctriad","NS1",0.881,0.651,-0.007,0.632,0.669,0.769,1,0.169,0.194,0.21,0.783,0.226,0.767,0.226,0.21,0.218,0.231,0.049,0.215,0.497
"70_8","prot_pseaac","NS1",0.92,0.584,-0.131,0.565,0.603,0.769,1,0.072,0.14,0.15,0.714,0.137,0.736,0.137,0.15,0.143,0.231,0.035,0.254,0.432
"70_8","cds_compbias","PA",0.827,0.818,0.512,0.803,0.832,0.769,0,0,0.75,0.675,0.861,0.594,0.898,0.594,0.675,0.632,0.231,0.156,0.263,0.768
"70_8","nuc_2mer","PA",0.998,0.936,0.802,0.926,0.945,0.769,0,0,0.862,0.725,1,1,0.923,1,0.725,0.841,0.231,0.168,0.168,0.862
"70_8","nuc_3mer","PA",0.895,0.872,0.64,0.859,0.885,0.769,0,0.914,0.816,0.722,0.918,0.725,0.916,0.725,0.722,0.723,0.231,0.167,0.23,0.82
"70_8","nuc_4mer","PA",0.791,0.947,0.853,0.938,0.955,0.769,0,0.13,0.928,0.901,0.961,0.874,0.97,0.874,0.901,0.888,0.231,0.209,0.239,0.931
"70_8","nuc_5mer","PA",0.815,0.827,0.529,0.812,0.841,0.769,0,0.012,0.761,0.672,0.874,0.617,0.898,0.617,0.672,0.643,0.231,0.155,0.252,0.773
"70_8","nuc_6mer","PA",0.84,0.894,0.691,0.881,0.905,0.769,0,0.001,0.738,0.725,0.944,0.797,0.919,0.797,0.725,0.759,0.231,0.168,0.21,0.835
"70_8","prot_2mer","PA",0.979,0.691,-0.037,0.673,0.709,0.769,1,0,0.228,0.1,0.869,0.187,0.762,0.187,0.1,0.131,0.231,0.023,0.124,0.485
"70_8","prot_ctdc","PA",0.851,0.972,0.919,0.965,0.978,0.769,0,0,0.945,0.911,0.99,0.966,0.974,0.966,0.911,0.938,0.231,0.211,0.218,0.951
"70_8","prot_ctdd","PA",0.885,0.626,0.031,0.608,0.645,0.769,1,0,0.349,0.312,0.721,0.252,0.777,0.252,0.312,0.279,0.231,0.072,0.287,0.517
"70_8","prot_ctdt","PA",0.848,0.941,0.828,0.932,0.95,0.769,0,0,0.894,0.814,0.98,0.923,0.946,0.923,0.814,0.865,0.231,0.188,0.204,0.897
"70_8","prot_ctriad","PA",0.979,0.764,-0.008,0.747,0.78,0.769,0.733,0,0.104,0.002,0.993,0.067,0.768,0.067,0.002,0.003,0.231,0,0.006,0.497
"70_8","prot_pseaac","PA",0.905,0.629,-0.045,0.61,0.647,0.769,1,0.949,0.243,0.196,0.759,0.197,0.758,0.197,0.196,0.196,0.231,0.045,0.23,0.478
"70_8","cds_compbias","PB1",0.816,0.768,0.367,0.752,0.784,0.769,0.529,0.037,0.67,0.542,0.836,0.499,0.858,0.499,0.542,0.52,0.231,0.125,0.251,0.689
"70_8","nuc_2mer","PB1",0.942,0.939,0.832,0.929,0.947,0.769,0,0,0.948,0.911,0.947,0.838,0.972,0.838,0.911,0.873,0.231,0.211,0.252,0.929
"70_8","nuc_3mer","PB1",0.892,0.68,-0.132,0.662,0.698,0.769,1,0,0.152,0.015,0.881,0.035,0.748,0.035,0.015,0.021,0.231,0.003,0.095,0.448
"70_8","nuc_4mer","PB1",0.796,0.729,-0.041,0.712,0.746,0.769,1,0,0.049,0.031,0.939,0.132,0.763,0.132,0.031,0.05,0.231,0.007,0.054,0.485
"70_8","nuc_5mer","PB1",0.819,0.845,0.526,0.831,0.858,0.769,0,0,0.629,0.549,0.934,0.715,0.873,0.715,0.549,0.621,0.231,0.127,0.178,0.741
"70_8","nuc_6mer","PB1",0.864,0.906,0.723,0.895,0.917,0.769,0,0,0.796,0.728,0.96,0.846,0.921,0.846,0.728,0.783,0.231,0.169,0.199,0.844
"70_8","prot_2mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.036,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_8","prot_2mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.036,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_8","prot_ctdc","PB1",0.758,0.967,0.903,0.96,0.973,0.769,0,0,0.876,0.871,0.996,0.985,0.962,0.985,0.871,0.924,0.231,0.201,0.204,0.933
"70_8","prot_ctdd","PB1",0.968,0.712,-0.096,0.694,0.729,0.769,1,0,0.064,0.005,0.924,0.019,0.755,0.019,0.005,0.008,0.231,0.001,0.059,0.465
"70_8","prot_ctdt","PB1",0.839,0.942,0.835,0.933,0.951,0.769,0,0.019,0.861,0.851,0.97,0.895,0.956,0.895,0.851,0.872,0.231,0.197,0.22,0.91
"70_8","prot_ctriad","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.044,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_8","prot_ctriad","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.044,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_8","prot_pseaac","PB1",0.842,0.749,0.138,0.732,0.765,0.769,0.993,0,0.203,0.199,0.914,0.411,0.791,0.411,0.199,0.268,0.231,0.046,0.112,0.557
"70_8","cds_compbias","PB2",0.927,0.568,-0.063,0.549,0.587,0.769,1,0,0.303,0.27,0.658,0.192,0.75,0.192,0.27,0.225,0.231,0.063,0.325,0.464
"70_8","nuc_2mer","PB2",0.973,0.866,0.641,0.852,0.878,0.769,0,0,0.866,0.786,0.889,0.682,0.933,0.682,0.786,0.73,0.231,0.182,0.267,0.838
"70_8","nuc_3mer","PB2",0.959,0.692,-0.122,0.674,0.709,0.769,1,0,0.097,0.008,0.898,0.023,0.75,0.023,0.008,0.012,0.231,0.002,0.081,0.453
"70_8","nuc_4mer","PB2",0.899,0.818,0.432,0.803,0.832,0.769,0,0,0.481,0.464,0.924,0.649,0.851,0.649,0.464,0.542,0.231,0.107,0.166,0.694
