"name","relGini","focgene"
"DPC_RL",0.0359057693927549,"HA"
"DPC_RM",0.0482515298171408,"HA"
"DPC_RN",1,"HA"
"DPC_RP",0.0015754609151537,"HA"
"DPC_RQ",0.00515758615200964,"HA"
"DPC_RR",0.24056595922307,"HA"
"DPC_RS",0.183275038971283,"HA"
"DPC_RT",0.0566501064023843,"HA"
"DPC_RV",0.040242542596856,"HA"
"DPC_RW",0.0234566263519146,"HA"
"DPC_RY",0.020724158574057,"HA"
"DPC_SA",0.170930560102674,"HA"
"DPC_SC",0.0461043943360593,"HA"
"DPC_SD",0.0719835914595014,"HA"
"DPC_SE",0.0465135549026064,"HA"
"DPC_SF",0.0141563347756387,"HA"
"DPC_SG",0.204751481994403,"HA"
"DPC_SH",0.0170620199513733,"HA"
"DPC_SI",0.0542913108733684,"HA"
"DPC_SK",0.080551309012962,"HA"
"DPC_SL",0.00354514072221821,"HA"
"DPC_SM",0.100298375662121,"HA"
"DPC_SN",0.0586821086118737,"HA"
"DPC_SP",0.0950737344393127,"HA"
"DPC_SQ",0.000577623967610487,"HA"
"DPC_SR",0.0677547294006112,"HA"
"DPC_SS",0.484820742714298,"HA"
"DPC_ST",0.581531511916659,"HA"
"DPC_SV",0.106723735266341,"HA"
"DPC_SW",0.0278366377437599,"HA"
"DPC_SY",0.0467000952640931,"HA"
"DPC_TA",0.0386415988186632,"HA"
"DPC_TC",0.0386409051472018,"HA"
"DPC_TD",0.132698330898756,"HA"
"DPC_TE",0.00950676752069003,"HA"
"DPC_TF",0.00255650326254374,"HA"
"DPC_TG",0.162892581480363,"HA"
"DPC_TH",0.078072087764403,"HA"
"DPC_TI",0.103762864417547,"HA"
"DPC_TK",0.0929001726101337,"HA"
"DPC_TL",0.00287647633523289,"HA"
"DPC_TM",0.0719396619117422,"HA"
"DPC_TN",0.0838978450734725,"HA"
"DPC_TP",0.00068028816185012,"HA"
"DPC_TQ",0.00585631959145296,"HA"
"DPC_TR",0.0669246569823889,"HA"
"DPC_TS",0.0707099365834402,"HA"
"DPC_TT",0.132440923471681,"HA"
"DPC_TV",0.0828034388240699,"HA"
"DPC_TW",0.0144684801012838,"HA"
"DPC_TY",0.116724707309675,"HA"
"DPC_VA",0.125525190823691,"HA"
"DPC_VC",0.0275279528453309,"HA"
"DPC_VD",0.0813945605635956,"HA"
"DPC_VE",0.0177937790652369,"HA"
"DPC_VF",0.00160369798148443,"HA"
"DPC_VG",0.0591945262032965,"HA"
"DPC_VH",0.950297223277758,"HA"
"DPC_VI",0.0069272948436287,"HA"
"DPC_VK",0.146294575065289,"HA"
"DPC_VL",0.00307601731846174,"HA"
"DPC_VM",0.197529656710965,"HA"
"DPC_VN",0.0883043189498985,"HA"
"DPC_VP",0.0149083168051491,"HA"
"DPC_VQ",0.00929731732462165,"HA"
"DPC_VR",0.152403292987263,"HA"
"DPC_VS",0.104057831004422,"HA"
"DPC_VT",0.125916289668366,"HA"
"DPC_VV",0.0477409623277961,"HA"
"DPC_VW",0.56248773242671,"HA"
"DPC_VY",0.0161119590616741,"HA"
"DPC_WA",0.0331911914470338,"HA"
"DPC_WC",0.000642037429880819,"HA"
"DPC_WD",0.0134548961541974,"HA"
"DPC_WE",0.0019098100638321,"HA"
"DPC_WF",0.00195815979908267,"HA"
"DPC_WG",0.0803101022797651,"HA"
"DPC_WH",0.00256121686309124,"HA"
"DPC_WI",0.00252344946965356,"HA"
"DPC_WK",0.0213730944922202,"HA"
"DPC_WL",0.147009286509607,"HA"
"DPC_WM",0.0838771835190349,"HA"
"DPC_WN",0.0496648642537862,"HA"
"DPC_WP",0.00350738847295403,"HA"
"DPC_WQ",0.00492052897058088,"HA"
"DPC_WR",0.000156034128212378,"HA"
"DPC_WS",0.0543400972226311,"HA"
"DPC_WT",0.0782417978556696,"HA"
"DPC_WV",0.00630998681731798,"HA"
"DPC_WW",0.00461308440564685,"HA"
"DPC_WY",0.100639997269028,"HA"
"DPC_YA",0.0688793467671028,"HA"
"DPC_YC",0.00881309499851661,"HA"
"DPC_YD",0.0517458914691076,"HA"
"DPC_YE",0.024964342280545,"HA"
"DPC_YF",0,"HA"
"DPC_YG",0.0915189270818953,"HA"
"DPC_YH",0.0422956006904533,"HA"
"DPC_YI",0.00929025954581379,"HA"
"DPC_YK",0.120567211833179,"HA"
"DPC_YL",0.00045620736424238,"HA"
"DPC_YM",0.000772941425624183,"HA"
"DPC_YN",0.0713347306860115,"HA"
"DPC_YP",0.00404170825773154,"HA"
